GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,apci,TimeFrame,GeoVintage,Source,Location
Census Tract,36047021100,NY,36047021100,36047021100,42745,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047021200,NY,36047021200,36047021200,28869,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047021300,NY,36047021300,36047021300,39735,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047021400,NY,36047021400,36047021400,21902,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047021500,NY,36047021500,36047021500,60580,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047021600,NY,36047021600,36047021600,16401,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047021700,NY,36047021700,36047021700,52870,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047021800,NY,36047021800,36047021800,18886,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047021900,NY,36047021900,36047021900,63078,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047022000,NY,36047022000,36047022000,18318,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047022100,NY,36047022100,36047022100,43374,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047022200,NY,36047022200,36047022200,15917,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047022400,NY,36047022400,36047022400,14337,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047022600,NY,36047022600,36047022600,19750,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047022700,NY,36047022700,36047022700,62249,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047022800,NY,36047022800,36047022800,17497,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047022900,NY,36047022900,36047022900,60255,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047023000,NY,36047023000,36047023000,13924,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047023100,NY,36047023100,36047023100,70208,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047023200,NY,36047023200,36047023200,15255,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047023300,NY,36047023300,36047023300,43389,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047023400,NY,36047023400,36047023400,12269,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047023500,NY,36047023500,36047023500,26084,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047023600,NY,36047023600,36047023600,10731,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047023800,NY,36047023800,36047023800,15596,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024000,NY,36047024000,36047024000,13184,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024100,NY,36047024100,36047024100,41769,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024200,NY,36047024200,36047024200,26705,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024300,NY,36047024300,36047024300,49764,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024400,NY,36047024400,36047024400,19876,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024500,NY,36047024500,36047024500,54373,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024600,NY,36047024600,36047024600,25724,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024700,NY,36047024700,36047024700,48620,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024800,NY,36047024800,36047024800,26529,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047024900,NY,36047024900,36047024900,49526,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025000,NY,36047025000,36047025000,21749,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025100,NY,36047025100,36047025100,41873,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025200,NY,36047025200,36047025200,21972,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025300,NY,36047025300,36047025300,39363,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025400,NY,36047025400,36047025400,29405,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025500,NY,36047025500,36047025500,17559,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025600,NY,36047025600,36047025600,23545,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025700,NY,36047025700,36047025700,45733,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025800,NY,36047025800,36047025800,22130,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025901,NY,36047025901,36047025901,37983,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047025902,NY,36047025902,36047025902,9955,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026000,NY,36047026000,36047026000,26985,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026100,NY,36047026100,36047026100,34976,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026200,NY,36047026200,36047026200,28594,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026300,NY,36047026300,36047026300,37340,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026400,NY,36047026400,36047026400,25050,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026500,NY,36047026500,36047026500,50491,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026600,NY,36047026600,36047026600,20376,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026700,NY,36047026700,36047026700,52452,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026800,NY,36047026800,36047026800,27807,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047026900,NY,36047026900,36047026900,53477,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027000,NY,36047027000,36047027000,22560,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027100,NY,36047027100,36047027100,38929,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027200,NY,36047027200,36047027200,45050,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027300,NY,36047027300,36047027300,34583,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027400,NY,36047027400,36047027400,22112,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027500,NY,36047027500,36047027500,43317,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027600,NY,36047027600,36047027600,23592,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027700,NY,36047027700,36047027700,32753,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027800,NY,36047027800,36047027800,29254,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047027900,NY,36047027900,36047027900,42188,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028000,NY,36047028000,36047028000,32708,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028100,NY,36047028100,36047028100,22978,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028200,NY,36047028200,36047028200,32172,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028300,NY,36047028300,36047028300,23057,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028400,NY,36047028400,36047028400,25138,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028501,NY,36047028501,36047028501,30523,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028502,NY,36047028502,36047028502,22184,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028600,NY,36047028600,36047028600,19893,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028700,NY,36047028700,36047028700,41721,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028800,NY,36047028800,36047028800,25879,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047028900,NY,36047028900,36047028900,28582,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029000,NY,36047029000,36047029000,25919,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029100,NY,36047029100,36047029100,44862,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029200,NY,36047029200,36047029200,25358,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029300,NY,36047029300,36047029300,41710,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029400,NY,36047029400,36047029400,25530,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029500,NY,36047029500,36047029500,57222,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029600,NY,36047029600,36047029600,24369,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029700,NY,36047029700,36047029700,48318,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029800,NY,36047029800,36047029800,21982,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047029900,NY,36047029900,36047029900,25849,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030000,NY,36047030000,36047030000,26920,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030100,NY,36047030100,36047030100,34920,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030200,NY,36047030200,36047030200,29601,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030300,NY,36047030300,36047030300,23557,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030400,NY,36047030400,36047030400,26646,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030500,NY,36047030500,36047030500,55824,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030600,NY,36047030600,36047030600,26301,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030700,NY,36047030700,36047030700,21176,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030800,NY,36047030800,36047030800,33655,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047030900,NY,36047030900,36047030900,40177,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031100,NY,36047031100,36047031100,31115,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031300,NY,36047031300,36047031300,48284,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031401,NY,36047031401,36047031401,36793,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031402,NY,36047031402,36047031402,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031500,NY,36047031500,36047031500,49400,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031701,NY,36047031701,36047031701,48488,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031702,NY,36047031702,36047031702,55357,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047031900,NY,36047031900,36047031900,48671,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032100,NY,36047032100,36047032100,37487,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032300,NY,36047032300,36047032300,37477,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032500,NY,36047032500,36047032500,31448,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032600,NY,36047032600,36047032600,19812,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032700,NY,36047032700,36047032700,54211,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032800,NY,36047032800,36047032800,18689,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047032900,NY,36047032900,36047032900,31605,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033000,NY,36047033000,36047033000,13955,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033100,NY,36047033100,36047033100,25851,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033300,NY,36047033300,36047033300,26092,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033500,NY,36047033500,36047033500,42545,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033600,NY,36047033600,36047033600,39169,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033701,NY,36047033701,36047033701,32112,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033702,NY,36047033702,36047033702,24056,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047033900,NY,36047033900,36047033900,36558,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034000,NY,36047034000,36047034000,12141,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034100,NY,36047034100,36047034100,43178,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034200,NY,36047034200,36047034200,14896,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034300,NY,36047034300,36047034300,24234,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034500,NY,36047034500,36047034500,34646,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034700,NY,36047034700,36047034700,28575,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034800,NY,36047034800,36047034800,20143,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034901,NY,36047034901,36047034901,22437,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047034902,NY,36047034902,36047034902,25905,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035000,NY,36047035000,36047035000,31815,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035101,NY,36047035101,36047035101,17510,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035102,NY,36047035102,36047035102,27766,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035200,NY,36047035200,36047035200,15809,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035301,NY,36047035301,36047035301,23780,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035302,NY,36047035302,36047035302,31986,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035400,NY,36047035400,36047035400,44680,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035500,NY,36047035500,36047035500,27744,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035601,NY,36047035601,36047035601,25428,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035602,NY,36047035602,36047035602,33816,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035701,NY,36047035701,36047035701,22873,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035702,NY,36047035702,36047035702,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047035900,NY,36047035900,36047035900,28290,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036001,NY,36047036001,36047036001,31405,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036002,NY,36047036002,36047036002,25479,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036100,NY,36047036100,36047036100,15568,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036200,NY,36047036200,36047036200,26631,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036300,NY,36047036300,36047036300,19663,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036400,NY,36047036400,36047036400,25563,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036501,NY,36047036501,36047036501,22115,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036502,NY,36047036502,36047036502,17975,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036600,NY,36047036600,36047036600,21197,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036700,NY,36047036700,36047036700,24714,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047036900,NY,36047036900,36047036900,21652,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037000,NY,36047037000,36047037000,34938,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037100,NY,36047037100,36047037100,29547,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037300,NY,36047037300,36047037300,36084,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037401,NY,36047037401,36047037401,31254,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037402,NY,36047037402,36047037402,30094,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037500,NY,36047037500,36047037500,59201,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037700,NY,36047037700,36047037700,45259,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047037900,NY,36047037900,36047037900,31398,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038100,NY,36047038100,36047038100,32006,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038200,NY,36047038200,36047038200,13158,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038300,NY,36047038300,36047038300,41557,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038500,NY,36047038500,36047038500,42430,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038600,NY,36047038600,36047038600,27943,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038700,NY,36047038700,36047038700,35047,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038800,NY,36047038800,36047038800,31493,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047038900,NY,36047038900,36047038900,36120,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039000,NY,36047039000,36047039000,31941,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039100,NY,36047039100,36047039100,44713,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039200,NY,36047039200,36047039200,34338,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039300,NY,36047039300,36047039300,33772,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039400,NY,36047039400,36047039400,42900,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039500,NY,36047039500,36047039500,32143,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039600,NY,36047039600,36047039600,37279,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039700,NY,36047039700,36047039700,36877,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039800,NY,36047039800,36047039800,25492,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047039900,NY,36047039900,36047039900,31302,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040000,NY,36047040000,36047040000,26647,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040100,NY,36047040100,36047040100,36294,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040200,NY,36047040200,36047040200,27186,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040300,NY,36047040300,36047040300,32713,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040400,NY,36047040400,36047040400,35945,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040500,NY,36047040500,36047040500,26409,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040600,NY,36047040600,36047040600,26635,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040700,NY,36047040700,36047040700,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040800,NY,36047040800,36047040800,36012,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047040900,NY,36047040900,36047040900,23010,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041000,NY,36047041000,36047041000,28386,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041100,NY,36047041100,36047041100,25071,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041200,NY,36047041200,36047041200,33574,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041300,NY,36047041300,36047041300,31494,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041401,NY,36047041401,36047041401,29984,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041402,NY,36047041402,36047041402,37906,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041500,NY,36047041500,36047041500,32811,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041600,NY,36047041600,36047041600,30626,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041700,NY,36047041700,36047041700,26575,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041800,NY,36047041800,36047041800,31653,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047041900,NY,36047041900,36047041900,22803,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042000,NY,36047042000,36047042000,22637,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042100,NY,36047042100,36047042100,34519,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042200,NY,36047042200,36047042200,31102,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042300,NY,36047042300,36047042300,34436,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042400,NY,36047042400,36047042400,25929,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042500,NY,36047042500,36047042500,34529,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042600,NY,36047042600,36047042600,31295,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042700,NY,36047042700,36047042700,39422,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042800,NY,36047042800,36047042800,45100,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047042900,NY,36047042900,36047042900,30629,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043000,NY,36047043000,36047043000,21408,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043100,NY,36047043100,36047043100,33328,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043200,NY,36047043200,36047043200,28310,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043300,NY,36047043300,36047043300,18117,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043400,NY,36047043400,36047043400,23930,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043500,NY,36047043500,36047043500,29730,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043600,NY,36047043600,36047043600,24553,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043700,NY,36047043700,36047043700,27485,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043800,NY,36047043800,36047043800,33311,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047043900,NY,36047043900,36047043900,30467,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044000,NY,36047044000,36047044000,29399,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044100,NY,36047044100,36047044100,26131,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044200,NY,36047044200,36047044200,43939,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044300,NY,36047044300,36047044300,46593,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044400,NY,36047044400,36047044400,20819,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044500,NY,36047044500,36047044500,34362,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044600,NY,36047044600,36047044600,25899,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044700,NY,36047044700,36047044700,31186,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044800,NY,36047044800,36047044800,38302,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044901,NY,36047044901,36047044901,23401,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047044902,NY,36047044902,36047044902,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045000,NY,36047045000,36047045000,23550,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045200,NY,36047045200,36047045200,31248,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045300,NY,36047045300,36047045300,25471,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045400,NY,36047045400,36047045400,32679,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045600,NY,36047045600,36047045600,33183,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047045800,NY,36047045800,36047045800,51158,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046000,NY,36047046000,36047046000,37165,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046201,NY,36047046201,36047046201,33620,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046202,NY,36047046202,36047046202,42946,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046400,NY,36047046400,36047046400,17759,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047046800,NY,36047046800,36047046800,16296,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047000,NY,36047047000,36047047000,32282,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047200,NY,36047047200,36047047200,20476,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047400,NY,36047047400,36047047400,19627,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047600,NY,36047047600,36047047600,23162,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047700,NY,36047047700,36047047700,82901,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047047800,NY,36047047800,36047047800,20234,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048000,NY,36047048000,36047048000,19262,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048100,NY,36047048100,36047048100,42960,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048200,NY,36047048200,36047048200,30402,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048400,NY,36047048400,36047048400,22295,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048500,NY,36047048500,36047048500,49448,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048600,NY,36047048600,36047048600,16301,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048800,NY,36047048800,36047048800,34137,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047048900,NY,36047048900,36047048900,15756,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049000,NY,36047049000,36047049000,30745,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049100,NY,36047049100,36047049100,24925,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049200,NY,36047049200,36047049200,52776,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049301,NY,36047049301,36047049301,11624,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049302,NY,36047049302,36047049302,31422,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049400,NY,36047049400,36047049400,45022,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049500,NY,36047049500,36047049500,59288,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049600,NY,36047049600,36047049600,32472,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049700,NY,36047049700,36047049700,67873,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049800,NY,36047049800,36047049800,40776,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047049900,NY,36047049900,36047049900,62089,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050001,NY,36047050001,36047050001,50660,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050002,NY,36047050002,36047050002,49232,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050100,NY,36047050100,36047050100,61327,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050202,NY,36047050202,36047050202,65343,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050300,NY,36047050300,36047050300,64921,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047050401,NY,36047050401,36047050401,58115,2017-2021,2020,Census,"New York (City, 2020)"
