change of median rent,College00_16,mdfami00_16,Geo_ID,NYC Neighborhood Tabulation Area name
0.642222222,0.319,0.300071311,36047069601,Georgetown-Marine Park-Bergen Beach-Mill Basin
0.51,0.374,0.509842618,36047069602,Georgetown-Marine Park-Bergen Beach-Mill Basin
0.546286877,0.383,0.381667569,36047069800,Georgetown-Marine Park-Bergen Beach-Mill Basin
0.764004768,0.624,0.258214489,36047070000,Georgetown-Marine Park-Bergen Beach-Mill Basin
0.422222222,-0.002,0.292872777,36047070201,Georgetown-Marine Park-Bergen Beach-Mill Basin
1.833333333,0.306,0.387968342,36047070600,Georgetown-Marine Park-Bergen Beach-Mill Basin
0.720510096,1.246,0.525005714,36047072000,Flatlands
0.702842377,0.24,0.277039505,36047072200,Flatlands
0.687131051,0.317,0.774155053,36047072400,Flatlands
0.384782609,0.305,0.31639586,36047072600,Flatlands
0.42183908,0.245,0.474462979,36047072800,Flatlands
1.329496403,0.192,0.371841155,36047073000,Flatlands
0.484355444,0.1,0.248109838,36047073200,Flatlands
0.951515152,1.163,0.538746132,36047073400,Flatlands
0.528610354,0.946,0.698553672,36047073600,Flatlands
0.6375,0.539,0.268954366,36047073800,Flatlands
0.592032967,0.417,0.412099711,36047074000,Flatlands
0.60106383,0.478,0.549339089,36047074200,Flatlands
0.75648415,0.813,0.40721793,36047074400,Flatlands
1.34375,0.151,0.489821641,36047074600,Flatlands
0.911111111,0.298,0.3054725,36047074800,Midwood
0.667529107,-0.148,0.095419639,36047075000,Midwood
0.768867925,0.335,0.924001924,36047075200,Midwood
1.894392523,-0.062,0.252692039,36047075400,Midwood
0.518055556,0.249,0.67753203,36047075600,Midwood
0.591508053,0.122,0.769133127,36047075800,Midwood
0.597457627,0.206,0.340422481,36047076000,Midwood
0.846953938,0.227,0.873241113,36047076200,Midwood
0.777456647,0.498,1.12016043,36047076400,Flatbush
0.870619946,0.577,0.582855654,36047076600,Flatbush
0.761904762,0.445,0.560501552,36047076800,Midwood
1.089153046,1.091,0.287797269,36047077000,Flatbush
0.916542474,0.421,0.174192045,36047077200,Flatbush
0.751696065,-0.003,0.624739139,36047077400,Flatbush
0.633289987,0.343,0.365824428,36047077600,Flatlands
0.611494253,0.427,0.488277084,36047078000,East Flatbush-Farragut
0.788069074,0.33,0.95992594,36047078200,East Flatbush-Farragut
0.89893617,0.801,0.446239614,36047078400,East Flatbush-Farragut
0.676470588,0.113,0.373236364,36047078600,Flatbush
0.753968254,1.165,0.513173986,36047078800,Flatbush
0.844544096,0.344,0.268892398,36047079000,Erasmus
0.598265896,0.265,0.208511844,36047079200,Erasmus
0.738700565,1.309,0.330123077,36047079400,Erasmus
0.82748538,3.293,1.325623879,36047079601,Prospect Lefferts Gardens-Wingate
0.75,2.156,0.52595009,36047079602,Prospect Lefferts Gardens-Wingate
0.855474453,1.994,1.542848,36047079801,Prospect Lefferts Gardens-Wingate
0.880291971,1.015,1.026368,36047079802,Prospect Lefferts Gardens-Wingate
0.971514243,0.864,0.649096819,36047080000,Prospect Lefferts Gardens-Wingate
0.735632184,0.72,0.340163594,36047080200,Prospect Lefferts Gardens-Wingate
0.731534091,0.403,0.071537207,36047080400,Prospect Lefferts Gardens-Wingate
1.097859327,1.544,0.142035072,36047080600,Prospect Lefferts Gardens-Wingate
0.970219436,1.053,0.101324984,36047081000,Prospect Lefferts Gardens-Wingate
0.744340879,0.095,0.408108108,36047081400,East Flatbush-Farragut
0.934848485,0.147,-0.092515684,36047081600,East Flatbush-Farragut
0.709401709,0.619,0.462495211,36047081800,Erasmus
0.708039492,0.352,0.441893027,36047082000,Prospect Lefferts Gardens-Wingate
0.839694656,2.32,0.713061409,36047082200,Prospect Lefferts Gardens-Wingate
0.911764706,0.374,0.329787234,36047082400,Erasmus
0.747734139,0.504,0.525471821,36047082600,Erasmus
0.622406639,1.565,1.250770925,36047082800,Erasmus
0.922360248,1.461,0.855469526,36047083000,East Flatbush-Farragut
0.840053763,0.331,0.216163583,36047083200,East Flatbush-Farragut
0.566312997,1.186,0.035564235,36047083400,East Flatbush-Farragut
0.92022792,0.115,0.642070269,36047083600,East Flatbush-Farragut
0.742155525,0.19,0.186975801,36047083800,East Flatbush-Farragut
0.61369863,-0.159,0.462886854,36047084000,East Flatbush-Farragut
0.52184466,0.271,0.290165837,36047084600,Rugby-Remsen Village
0.832579186,0.308,0.272395294,36047084800,Rugby-Remsen Village
0.920560748,0.007,0.243865578,36047085000,East Flatbush-Farragut
0.826807229,0.109,-0.059574468,36047085400,East Flatbush-Farragut
0.806354009,0.669,0.698952669,36047085600,East Flatbush-Farragut
0.910606061,0.247,0.263255579,36047085800,East Flatbush-Farragut
0.631799163,0.202,0.529369012,36047086000,East Flatbush-Farragut
0.614084507,1.108,0.810503676,36047086200,Rugby-Remsen Village
0.400479616,0.682,0.561662165,36047086400,Rugby-Remsen Village
0.690677966,0.793,0.326969163,36047086600,Rugby-Remsen Village
0.753803596,0.51,0.730814703,36047086800,Rugby-Remsen Village
0.816058394,0.575,0.592261905,36047087000,East Flatbush-Farragut
0.857142857,0.157,-0.070529781,36047087200,East Flatbush-Farragut
0.610248447,0.443,-0.205333333,36047087401,Prospect Lefferts Gardens-Wingate
0.248677249,-0.025,0.848603626,36047087600,Prospect Lefferts Gardens-Wingate
0.850699844,-0.139,0.207126378,36047087800,Prospect Lefferts Gardens-Wingate
0.895008606,0.654,0.192710491,36047088000,Prospect Lefferts Gardens-Wingate
0.782234957,0.855,0.625484262,36047088200,Rugby-Remsen Village
0.684913218,0.63,0.626972634,36047088400,Rugby-Remsen Village
0.71988389,0.355,0.523506473,36047088600,Rugby-Remsen Village
0.750724638,1.045,0.671090107,36047088800,Rugby-Remsen Village
0.830482115,0.524,0.417816449,36047089000,Rugby-Remsen Village
0.655976676,-0.351,0.319066623,36047089200,Brownsville
0.812239221,1.249,0.48470555,36047089400,Brownsville
0.710682493,0.342,0.454531057,36047089600,Brownsville
0.819559229,1.545,0.031226526,36047089800,Brownsville
1.2109375,3.153,0.352655328,36047090000,Brownsville
0.484507042,-0.061,1.387383956,36047090200,Brownsville
0.7421875,1.779,0.830310263,36047090600,Brownsville
0.540145985,0.462,0.324564654,36047090800,Brownsville
1.020512821,1.249,0.360678925,36047091000,Brownsville
1.113360324,5.369,1.14347413,36047091200,Brownsville
0.477635783,-0.047,0.626801662,36047091600,Brownsville
1.3,0.75,0.248567563,36047091800,Brownsville
2.277108434,0.487,0.245411093,36047092000,Brownsville
0.917975567,0.145,0.338418006,36047092200,Brownsville
0.515555556,1.909,0.291157253,36047092400,Brownsville
0.731125828,0.373,0.328016482,36047092800,Rugby-Remsen Village
0.485958486,0.425,0.571240406,36047093000,Rugby-Remsen Village
0.618644068,0.812,0.751400706,36047093200,East Flatbush-Farragut
0.413157895,1.146,0.825739168,36047093400,Rugby-Remsen Village
0.775766017,0.422,0.516406069,36047093600,Rugby-Remsen Village
0.603448276,0.143,0.090969405,36047093800,Rugby-Remsen Village
0.612440191,-0.083,0.705642289,36047094401,Flatlands
0.279761905,-0.016,-0.030805087,36047094402,Flatlands
0.549222798,-0.116,0.113962292,36047094600,Rugby-Remsen Village
0.723507917,0.22,0.586011823,36047095000,Canarsie
0.635241302,0.583,0.765319549,36047095400,Canarsie
0.839266451,0.37,0.263,36047095600,Canarsie
0.639400922,-0.06,0.227002092,36047095800,Canarsie
0.685622318,1.578,0.852423595,36047096200,Canarsie
0.471982759,0.456,0.250520539,36047096400,Canarsie
0.527192009,0.182,0.15877093,36047096600,Canarsie
0.392822502,2.893,0.770819898,36047096800,Canarsie
0.774484536,0.766,1.234176556,36047097000,Canarsie
1.255485893,-0.062,0.123414093,36047097400,Canarsie
0.837370242,1.277,0.644188371,36047098200,Canarsie
0.845005741,1.098,0.24521305,36047098400,Canarsie
0.553287982,0.054,0.279610782,36047098600,Canarsie
0.671319797,0.359,0.578124674,36047098800,Canarsie
0.646153846,1.671,1.113167568,36047099000,Canarsie
0.782267116,0.105,0.11868018,36047099200,Canarsie
0.757111597,0.334,0.458330968,36047099400,Canarsie
0.603815937,0.105,0.687418182,36047099600,Canarsie
0.680446927,0.05,0.384300294,36047099800,Canarsie
0.823529412,0.32,0.271939541,36047100400,Canarsie
0.895953757,0.251,0.616114425,36047100600,Canarsie
0.447252747,0.386,0.066699272,36047100800,Canarsie
0.746463547,1.217,0.419178082,36047101000,Canarsie
0.715394567,0.01,0.021893036,36047101200,Canarsie
0.694070081,0.226,0.190783291,36047101400,Canarsie
0.334821429,-0.197,0.287858754,36047101600,Canarsie
0.75226978,0.478,0.579919028,36047101800,Canarsie
0.791713326,-0.185,0.623071657,36047102000,Canarsie
0.650632911,0.653,0.343162791,36047102200,Canarsie
0.932919255,0.275,0.768738466,36047102400,Canarsie
0.580498866,0.151,0.336082645,36047102600,Canarsie
1.630742049,1.296,1.098444933,36047102800,Canarsie
0.283625731,0.973,0.48847208,36047103400,Canarsie
0.884514436,0.37,0.164375877,36047105801,Starrett City
0.566929134,0.06,0.190973805,36047105804,Starrett City
0.61548913,0.209,0.817153369,36047107800,East New York
1.246355685,1.612,0.050578512,36047109800,East New York
0.678756477,-0.127,0.940479291,36047110400,East New York
0.038647343,1.272,0.089778259,36047110600,East New York
0.161073826,0.466,-0.041889667,36047111000,East New York
1.758436945,-0.029,0.368427052,36047111600,East New York
0.888399413,0.213,0.484366667,36047111800,East New York
0.929848693,0.051,0.061105468,36047112000,East New York
0.874818049,1.226,0.340953649,36047112200,East New York (Pennsylvania Ave)
0.690179806,2.235,0.284635189,36047112400,East New York
0.947107438,0.539,1.280328367,36047112600,East New York (Pennsylvania Ave)
0.807580175,0.298,0.403288574,36047112800,East New York (Pennsylvania Ave)
1.016042781,0.62,1.333478387,36047113000,East New York (Pennsylvania Ave)
1.162903226,0.932,2.267802085,36047113200,East New York (Pennsylvania Ave)
0.817241379,-0.132,1.433684211,36047113400,East New York (Pennsylvania Ave)
0.755162242,-0.055,-0.002814012,36047114201,Cypress Hills-City Line
0.621169916,0.039,0.165777778,36047114202,Cypress Hills-City Line
0.804270463,0.111,1.093424006,36047114400,East New York (Pennsylvania Ave)
0.836415363,0.559,0.423937785,36047114600,Cypress Hills-City Line
1.268206039,1.596,1.194124622,36047115000,East New York
1.342799189,0.426,1.410509306,36047115200,East New York
0.841726619,0.861,0.733317156,36047115600,East New York (Pennsylvania Ave)
0.918196995,-0.033,1.141026828,36047115800,East New York (Pennsylvania Ave)
0.805555556,0.167,0.736833347,36047116000,East New York
1.279029463,0.586,0.153858065,36047116200,East New York
0.934232715,0.171,0.336898396,36047116400,East New York
0.935628743,1.333,0.762327456,36047116600,East New York
0.672106825,2.02,0.426476749,36047116800,East New York
0.995652174,-0.478,0.617237339,36047117000,East New York
0.891061453,-0.127,0.583333333,36047117201,Cypress Hills-City Line
0.947521866,1.378,0.579511814,36047117202,Cypress Hills-City Line
0.880246914,0.247,0.661609999,36047117400,Cypress Hills-City Line
0.960352423,0.345,0.86539096,36047117601,Cypress Hills-City Line
0.549525102,0.741,0.346622692,36047117602,Cypress Hills-City Line
0.737532808,0.022,0.239435825,36047117800,Cypress Hills-City Line
0.421118012,2.743,0.903131147,36047118201,Cypress Hills-City Line
0.85447263,0.514,0.317576745,36047118202,Cypress Hills-City Line
0.903663501,0.623,0.796855895,36047118400,Cypress Hills-City Line
0.855714286,0.501,0.193236286,36047118600,Cypress Hills-City Line
0.663474692,0.964,1.047250543,36047118800,Cypress Hills-City Line
0.792477302,1.209,0.556163248,36047119000,Cypress Hills-City Line
1.070967742,3.947,0.63498223,36047119200,East New York
0.810344828,1.941,0.38911585,36047119400,East New York
0.623357664,0.734,0.198652867,36047119600,East New York
1.170914543,-0.108,0.334140323,36047119800,East New York
0.68220339,0.39,0.04507759,36047120000,East New York
0.688967136,0.481,0.497795918,36047120200,Cypress Hills-City Line
0.874587459,0.26,0.379817575,36047120800,East New York
1.5625,2.012,0.568983957,36047121000,East New York
1.253393665,0.521,1.322650875,36047121400,East New York
0.977671451,0.929,1.246567863,36047122000,East New York
1.409020218,1.103,0.384574749,36047123700,Bedford
1.427055703,0.875,0.829931647,36047150200,Windsor Terrace
1.015789474,0.331,0.517676413,36047152200,Flatbush
0.505995204,-0.063,-0.137107069,36061000201,Lower East Side
1,0.45,0.395664304,36061000202,Lower East Side
0.445676275,0.969,0.15187804,36061000600,Lower East Side
0.523834197,0.166,0.167351463,36061000700,Battery Park City-Lower Manhattan
0.826168224,1.198,0.3468044,36061000800,Chinatown
0.749125437,0.05,0.526671173,36061000900,Battery Park City-Lower Manhattan
1.230630631,0.775,1.169867113,36061001001,Lower East Side
0.433691756,1.755,0.730172141,36061001002,Lower East Side
1.290726817,0.413,1.122622675,36061001200,Lower East Side
0.425787106,0.289,0.626475827,36061001300,Battery Park City-Lower Manhattan
0.633986928,0.752,1.162599673,36061001401,Lower East Side
1.209150327,1.36,0.317666964,36061001402,Lower East Side
3.987421384,0.624,0.568922961,36061001501,Battery Park City-Lower Manhattan
0.583756345,0.153,0.303443163,36061001502,Battery Park City-Lower Manhattan
0.885714286,1.587,0.632871645,36061001600,Chinatown
1.379061372,2.915,0.457922125,36061001800,Chinatown
0.624489796,0.899,0.493200054,36061002000,Lower East Side
0.914660832,0.089,0.563047066,36061002100,SoHo-TriBeCa-Civic Center-Little Italy
0.987525988,0.764,0.328843616,36061002201,Lower East Side
1.300947867,0.498,1.899749564,36061002202,Lower East Side
0.839160839,4.519,0.412590064,36061002400,Lower East Side
0.407142857,0.678,0.343988754,36061002500,Chinatown
0.935010482,0.975,0.748764415,36061002601,Lower East Side
0.429723502,0.338,3.792403194,36061002602,Lower East Side
0.88440367,1.495,1.88703287,36061002700,Chinatown
0.489197531,0.507,-0.109273073,36061002800,Lower East Side
0.893145161,1.493,0.779659498,36061002900,Chinatown
1.605830165,0.82,0.397139188,36061003001,Chinatown
0.770328103,0.245,0.962295447,36061003002,East Village
0.730557257,0.31,1.339970533,36061003100,SoHo-TriBeCa-Civic Center-Little Italy
1.24173028,0.375,0.389917926,36061003200,East Village
0.557721139,0.015,0.593391885,36061003300,SoHo-TriBeCa-Civic Center-Little Italy
1.520935961,0.252,1.701886179,36061003400,East Village
1.983451537,0.849,0.825119559,36061003601,Chinatown
0.918886199,0.218,0.722943065,36061003602,East Village
1.037135279,0.125,0.829238252,36061003700,SoHo-TriBeCa-Civic Center-Little Italy
1,0.219,0.402312388,36061003800,East Village
1.305867665,0.258,1.579792997,36061003900,SoHo-TriBeCa-Civic Center-Little Italy
1.193580742,0.226,1.204033786,36061004000,East Village
1.545289855,2.317,1.840236686,36061004100,SoHo-TriBeCa-Civic Center-Little Italy
1.132751092,0.212,1.989475469,36061004200,East Village
1.721046077,0.411,0.919389908,36061004300,SoHo-TriBeCa-Civic Center-Little Italy
0.82083739,0.25,0.323052353,36061004400,Stuyvesant Town-Cooper Village
0.393757503,0.091,1.020257624,36061004500,SoHo-TriBeCa-Civic Center-Little Italy
1.030160226,0.235,0.679883604,36061004700,SoHo-TriBeCa-Civic Center-Little Italy
0.630769231,0.025,1.062840095,36061004800,Gramercy
1.046184739,0.112,0.379348179,36061004900,SoHo-TriBeCa-Civic Center-Little Italy
1.229045643,0.161,0.714950513,36061005000,Gramercy
0.646039604,0.082,0.368180098,36061005200,Hudson Yards-Chelsea-Flat Iron-Union Square
1.225614928,-0.028,0.79973148,36061005400,Hudson Yards-Chelsea-Flat Iron-Union Square
0.805674979,0.105,0.415205268,36061005501,West Village
0.475502513,0.077,0.271038332,36061005502,West Village
-0.100738397,-0.074,0.24999375,36061005600,Hudson Yards-Chelsea-Flat Iron-Union Square
0.749125437,0.099,0.169838426,36061005700,West Village
2.031714569,0.135,0.025829871,36061005800,Hudson Yards-Chelsea-Flat Iron-Union Square
0.762066046,0.074,0.659961472,36061005900,West Village
1.611814346,0.174,0.443083242,36061006000,Stuyvesant Town-Cooper Village
0.917261056,0.051,0.591917146,36061006100,West Village
1.132983377,0.258,1.167467047,36061006200,Murray Hill-Kips Bay
0.897631134,0.133,1.128728468,36061006300,West Village
1.083848191,0.146,0.467136033,36061006400,Gramercy
0.987676056,0.162,1.122701309,36061006500,West Village
0.655462185,0.162,0.420333812,36061006600,Murray Hill-Kips Bay
1.208490566,0.135,1.377760873,36061006700,West Village
0.836025848,0.055,0.949335146,36061006800,Gramercy
0.738630685,0.074,0.653254998,36061006900,West Village
0.8903177,0.138,1.024374442,36061007000,Murray Hill-Kips Bay
0.767111853,0.036,0.554295378,36061007100,West Village
0.341714286,0.026,0.300345476,36061007200,Murray Hill-Kips Bay
0.993103448,0.17,0.828019186,36061007300,West Village
1.001410437,0.092,0.588408082,36061007400,Midtown-Midtown South
1.012155592,0.121,0.571483255,36061007500,West Village
1.360888889,0.409,3.673213354,36061007600,Midtown-Midtown South
1.116920152,0.137,0.595290822,36061007700,West Village
0.729634831,0.116,0.389891563,36061007800,Murray Hill-Kips Bay
0.48699187,0.042,0.40309936,36061007900,West Village
0.9,0.16,0.672669984,36061008000,Murray Hill-Kips Bay
0.836538462,0.196,0.850861188,36061008100,Hudson Yards-Chelsea-Flat Iron-Union Square
1.095518001,0.081,0.555599176,36061008200,Murray Hill-Kips Bay
0.520259319,0.324,-0.237293306,36061008300,Hudson Yards-Chelsea-Flat Iron-Union Square
0.889541716,0.126,2.710960694,36061008400,Midtown-Midtown South
0.933295325,0.137,0.293103448,36061008601,Turtle Bay-East Midtown
0.370892019,0.058,0.511010241,36061008603,Turtle Bay-East Midtown
1.369433198,0.098,1.51695322,36061008700,Hudson Yards-Chelsea-Flat Iron-Union Square
0.725,0.155,0.399247879,36061008800,Turtle Bay-East Midtown
0.978603604,0.066,1.043983828,36061008900,Hudson Yards-Chelsea-Flat Iron-Union Square
0.514792899,0.088,0.52642979,36061009000,Turtle Bay-East Midtown
0.760217984,0.131,1.199053094,36061009100,Hudson Yards-Chelsea-Flat Iron-Union Square
1.144270404,0.291,1.094630493,36061009200,Turtle Bay-East Midtown
1.220338983,0.239,0.534590983,36061009300,Hudson Yards-Chelsea-Flat Iron-Union Square
0.931601732,0.151,0.737639175,36061009500,Midtown-Midtown South
1.335960591,0.178,1.188720212,36061009600,Midtown-Midtown South
0.8,0.48,0.712113916,36061009700,Hudson Yards-Chelsea-Flat Iron-Union Square
0.855686275,-0.053,0.874984109,36061009800,Turtle Bay-East Midtown
2.096842105,1.316,2.312930612,36061009900,Hudson Yards-Chelsea-Flat Iron-Union Square
0.981620718,0.19,1.831020013,36061010000,Turtle Bay-East Midtown
1.304147465,0.271,1.178125932,36061010100,Midtown-Midtown South
1.416260163,-0.002,-0.164169179,36061010200,Midtown-Midtown South
1.039611964,0.33,3.4552,36061010300,Hudson Yards-Chelsea-Flat Iron-Union Square
1.114870882,0.109,0.064740045,36061010400,Midtown-Midtown South
0.808053691,0.158,0.45078081,36061010601,Turtle Bay-East Midtown
0.874546773,0.057,0.486651452,36061010602,Lenox Hill-Roosevelt Island
0.668893838,0.197,0.654207526,36061010800,Turtle Bay-East Midtown
1.658450704,0.063,1.817626564,36061010900,Midtown-Midtown South
0.535150646,0.089,0.838735876,36061011000,Lenox Hill-Roosevelt Island
1.798349057,0.441,1.585945872,36061011100,Hudson Yards-Chelsea-Flat Iron-Union Square
0.443346891,0.119,1.093597265,36061011201,Midtown-Midtown South
2.748987854,0.426,0.001559992,36061011202,Midtown-Midtown South
0.807417046,0.463,0.834498852,36061011203,Turtle Bay-East Midtown
2.884180791,2.059,-0.008178711,36061011300,Midtown-Midtown South
0.066966517,0.129,0.362620592,36061011401,Upper East Side-Carnegie Hill
0.755610973,0.172,0.377410468,36061011402,Upper East Side-Carnegie Hill
1.507291667,0.693,1.984126984,36061011500,Clinton
0.768691589,0.172,1.685487188,36061011600,Lenox Hill-Roosevelt Island
5.473563218,1.466,5.267538644,36061011700,Hudson Yards-Chelsea-Flat Iron-Union Square
0.759566787,0.102,0.347242177,36061011800,Lenox Hill-Roosevelt Island
0.21040724,-0.246,-0.463691945,36061011900,Midtown-Midtown South
0.331733653,0.172,0.002774986,36061012000,Upper East Side-Carnegie Hill
1,0.307,1.101205657,36061012100,Clinton
1.005063291,0.136,0.24999375,36061012200,Upper East Side-Carnegie Hill
0.816924329,0.101,0.799304465,36061012400,Lenox Hill-Roosevelt Island
0.705647176,0.201,1.25741272,36061012500,Midtown-Midtown South
0.451761103,0.041,0.693042587,36061012600,Lenox Hill-Roosevelt Island
1.071428571,0.499,0.304091425,36061012700,Clinton
0.478707783,0.078,0.24999375,36061012800,Upper East Side-Carnegie Hill
0.860662048,0.518,2.001833683,36061012900,Clinton
0.309200603,0.091,0.24999375,36061013000,Upper East Side-Carnegie Hill
1.342198582,0.252,0.314376727,36061013100,Midtown-Midtown South
0.644444444,0.075,0.52395383,36061013200,Lenox Hill-Roosevelt Island
1.381838074,0.343,1.30623155,36061013300,Clinton
0.619377163,0.081,0.444506135,36061013400,Lenox Hill-Roosevelt Island
1.5463138,1.86,0.960933552,36061013500,Clinton
0.828215768,0.083,0.317548289,36061013600,Yorkville
0.712567649,0.121,0.309524275,36061013700,Midtown-Midtown South
0.769167354,0.067,0.448541846,36061013800,Yorkville
0.890925756,0.06,0.804477423,36061013900,Clinton
0.746478873,-0.052,0.383003441,36061014000,Upper East Side-Carnegie Hill
0.715721464,0.02,0.24999375,36061014200,Upper East Side-Carnegie Hill
0.821052632,-0.014,0.263763502,36061014401,Yorkville
0.775493421,0.076,0.983745892,36061014402,Yorkville
0.697651174,-0.017,0.552505744,36061014500,Lincoln Square
0.71016692,0.129,0.393567516,36061014601,Yorkville
0.625,0.175,1.049318431,36061014602,Yorkville
1.800681431,0.034,1.675056889,36061014700,Lincoln Square
0.705752212,0.078,0.419083839,36061014801,Upper East Side-Carnegie Hill
0.867313916,0.025,0.155601129,36061014802,Upper East Side-Carnegie Hill
0.948785292,0.03,0.651374935,36061014900,Lincoln Square
0.624617737,0.062,0.100619497,36061015001,Upper East Side-Carnegie Hill
0.611111111,0.018,0.011269944,36061015002,Upper East Side-Carnegie Hill
0.13003096,0.077,0.952682628,36061015100,Lincoln Square
0.406962785,0.121,1.576616431,36061015200,Yorkville
0.889050036,0.024,0.24999375,36061015300,Lincoln Square
0.840077071,0.12,0.511211049,36061015400,Yorkville
1.961290323,0.199,1.078670321,36061015500,Lincoln Square
0.536796537,0.037,0.950732485,36061015601,Yorkville
1.102620087,3.321,2.900382371,36061015602,East Harlem South
0.907918969,0.227,0.883378675,36061015700,Lincoln Square
0.790022338,0.127,0.167761653,36061015801,Upper East Side-Carnegie Hill
0.990840966,0.539,0.134235298,36061015802,East Harlem South
1.11988012,0.095,0.658719467,36061015900,Lincoln Square
0.93877551,0.085,0.24999375,36061016001,Upper East Side-Carnegie Hill
1.107594937,0.389,1.246570122,36061016002,East Harlem South
0.998269896,0.069,0.376007998,36061016100,Upper West Side
0.713043478,1.159,0.286798007,36061016200,East Harlem South
0.891621129,0.051,0.377476062,36061016300,Upper West Side
2.326996198,3.216,1.025512843,36061016400,East Harlem South
0.630008525,-0.055,0.543743449,36061016500,Upper West Side
1.050485437,1.792,0.36347376,36061016600,East Harlem South
0.57898604,0.038,0.670252141,36061016700,Upper West Side
0.770308123,0.662,0.536055799,36061016800,East Harlem South
0.790393013,0.125,-0.031914809,36061016900,Upper West Side
0.979515829,0.876,0.528936824,36061017000,East Harlem South
0.702226345,0.009,0.160011491,36061017100,Upper West Side
1.229957806,2.722,0.651277637,36061017200,East Harlem South
0.563055062,0.074,0.417336497,36061017300,Upper West Side
0.770186335,0.989,-0.1415831,36061017401,East Harlem South
0.988811189,1.162,0.570982618,36061017402,East Harlem South
0.905591201,0.14,0.422630712,36061017500,Upper West Side
0.733652313,0.109,0.50695571,36061017700,Upper West Side
0.910958904,2.187,0.695529773,36061017800,East Harlem North
0.566153846,0.042,0.380021166,36061017900,Upper West Side
1.095115681,2.65,1.350847351,36061018000,East Harlem North
0.570659489,0.115,1.058914357,36061018100,Upper West Side
0.429292929,2.232,0.133509263,36061018200,East Harlem North
1.076923077,0.277,1.473732694,36061018300,Upper West Side
1.232394366,4.14,0.938332368,36061018400,East Harlem North
1.537878788,0.138,0.469304604,36061018500,Upper West Side
0.798107256,0.176,1.209685002,36061018600,Central Harlem South
0.844142259,0.216,1.446944761,36061018700,Upper West Side
0.938814532,2.008,0.668302498,36061018800,East Harlem North
0.649048626,0.515,0.170896447,36061018900,Upper West Side
0.722707424,5.417,4.194439774,36061019000,Central Harlem South
0.834983498,0.104,0.930403455,36061019100,Upper West Side
1.095,0.886,0.401801802,36061019200,East Harlem North
1.068912711,0.348,0.545266717,36061019300,Morningside Heights
1.215547703,3.952,0.497664179,36061019400,East Harlem North
1.450285714,0.187,0.948887225,36061019500,Morningside Heights
0.780185759,2.566,1.142559263,36061019600,East Harlem North
1.046666667,0.762,0.768552167,36061019702,Central Harlem South
1.031152648,1.048,3.118221414,36061019800,East Harlem North
0.833869239,0.121,0.886041575,36061019900,Morningside Heights
1.728,2.468,1.608601779,36061020000,Central Harlem South
1.114253394,0.114,0.432949026,36061020101,Morningside Heights
1.34622824,1.54,1.676594453,36061020102,Central Harlem South
0.552380952,-0.053,0.085562343,36061020300,Morningside Heights
0.897782064,0.02,0.556058726,36061020500,Morningside Heights
1.141025641,0.504,0.441435978,36061020600,Central Harlem North-Polo Grounds
0.966267682,0.065,0.499687834,36061020701,Morningside Heights
1.041044776,1.708,1.557190816,36061020800,Central Harlem North-Polo Grounds
1.211538462,0.211,0.851849798,36061020901,Morningside Heights
0.684210526,1.042,0.092142347,36061021000,East Harlem North
0.80483871,0.29,1.803216896,36061021100,Morningside Heights
1.636842105,0.96,0.595918367,36061021200,Central Harlem North-Polo Grounds
1.285185185,1.909,0.493461426,36061021303,Manhattanville
1.078571429,1.261,0.669673529,36061021400,Central Harlem North-Polo Grounds
1.035250464,3.622,0.451092205,36061021500,Central Harlem North-Polo Grounds
1.143897996,1.385,1.577270259,36061021600,Central Harlem South
1.568329718,1.515,0.453832784,36061021800,Central Harlem South
0.216589862,1.616,0.296575573,36061021900,Manhattanville
1.377828054,0.919,0.918949002,36061022000,Central Harlem South
1.054982818,0.84,0.365211427,36061022102,Central Harlem North-Polo Grounds
1.469907407,1.498,1.832808474,36061022200,Central Harlem South
0.751361162,2.4,0.472364237,36061022301,Manhattanville
1.247484909,3.017,0.217025999,36061022302,Manhattanville
1.247222222,1.699,1.079701633,36061022400,Central Harlem North-Polo Grounds
0.963414634,1.094,0.635124977,36061022500,Hamilton Heights
1.021912351,2.744,1.80559325,36061022600,Central Harlem North-Polo Grounds
1.390990991,1.331,1.399303095,36061022700,Hamilton Heights
1.120654397,1.251,0.763923131,36061022800,Central Harlem North-Polo Grounds
1.05,2.045,0.993434259,36061022900,Hamilton Heights
0.830588235,0.385,0.777942631,36061023000,Central Harlem North-Polo Grounds
1.248713551,1.147,0.611836442,36061023100,Hamilton Heights
0.842342342,2.203,0.675194932,36061023200,Central Harlem North-Polo Grounds
1.099678457,1.198,0.946546338,36061023300,Hamilton Heights
1.145251397,3.069,0.862020619,36061023400,Central Harlem North-Polo Grounds
0.796733212,1.242,0.485842369,36061023501,Hamilton Heights
1.24952741,3.658,0.503905882,36061023502,Central Harlem North-Polo Grounds
0.674329502,0.463,0.341100457,36061023600,Central Harlem North-Polo Grounds
1.010221465,1.299,0.657275439,36061023700,Hamilton Heights
0.704974271,0.51,0.811932598,36061023801,Lenox Hill-Roosevelt Island
1.414236707,-0.085,1.83184231,36061023802,Lenox Hill-Roosevelt Island
1.064695009,1.775,0.931066261,36061023900,Washington Heights South
0.948419301,0.409,0.657001192,36061024100,Washington Heights South
0.320334262,1.903,0.604516203,36061024200,East Harlem North
