GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,pysb39b,TimeFrame,GeoVintage,Source,Location
Census Tract,36061009300,NY,36061009300,36061009300,56.63,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009400,NY,36061009400,36061009400,5.71,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009500,NY,36061009500,36061009500,46.87,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009600,NY,36061009600,36061009600,21.01,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009700,NY,36061009700,36061009700,22.14,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009800,NY,36061009800,36061009800,27.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009901,NY,36061009901,36061009901,12.5,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009902,NY,36061009902,36061009902,2.04,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009903,NY,36061009903,36061009903,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010000,NY,36061010000,36061010000,32.35,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010100,NY,36061010100,36061010100,2.09,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010200,NY,36061010200,36061010200,4.47,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010300,NY,36061010300,36061010300,22.66,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010400,NY,36061010400,36061010400,49.22,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010601,NY,36061010601,36061010601,28.78,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010602,NY,36061010602,36061010602,3.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010801,NY,36061010801,36061010801,25.4,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010802,NY,36061010802,36061010802,41.12,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010803,NY,36061010803,36061010803,29.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010900,NY,36061010900,36061010900,51.56,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011000,NY,36061011000,36061011000,21.57,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011100,NY,36061011100,36061011100,30.08,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011201,NY,36061011201,36061011201,30.08,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011202,NY,36061011202,36061011202,39.77,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011203,NY,36061011203,36061011203,17.07,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011300,NY,36061011300,36061011300,17.07,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011401,NY,36061011401,36061011401,56.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011402,NY,36061011402,36061011402,47.75,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011500,NY,36061011500,36061011500,15.46,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011600,NY,36061011600,36061011600,49.48,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011700,NY,36061011700,36061011700,2.12,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011800,NY,36061011800,36061011800,31.13,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011900,NY,36061011900,36061011900,77.71,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012000,NY,36061012000,36061012000,32.2,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012101,NY,36061012101,36061012101,33.74,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012102,NY,36061012102,36061012102,27.33,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012200,NY,36061012200,36061012200,56.22,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012400,NY,36061012400,36061012400,21.61,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012500,NY,36061012500,36061012500,11.95,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012601,NY,36061012601,36061012601,11.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012602,NY,36061012602,36061012602,28.12,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012700,NY,36061012700,36061012700,61.74,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012800,NY,36061012800,36061012800,33.78,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012901,NY,36061012901,36061012901,16.22,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012902,NY,36061012902,36061012902,56.14,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013000,NY,36061013000,36061013000,62.07,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013100,NY,36061013100,36061013100,30.46,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013201,NY,36061013201,36061013201,9.72,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013202,NY,36061013202,36061013202,37.88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013203,NY,36061013203,36061013203,10.36,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013300,NY,36061013300,36061013300,32.01,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013400,NY,36061013400,36061013400,29.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013501,NY,36061013501,36061013501,9.04,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013502,NY,36061013502,36061013502,4.97,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013601,NY,36061013601,36061013601,4.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013602,NY,36061013602,36061013602,7.61,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013603,NY,36061013603,36061013603,18.49,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013604,NY,36061013604,36061013604,35.04,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013700,NY,36061013700,36061013700,40.31,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013800,NY,36061013800,36061013800,40.39,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013900,NY,36061013900,36061013900,45.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014000,NY,36061014000,36061014000,61.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014200,NY,36061014200,36061014200,57.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014300,NY,36061014300,36061014300,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014401,NY,36061014401,36061014401,35.37,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014402,NY,36061014402,36061014402,31.41,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014500,NY,36061014500,36061014500,3.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014601,NY,36061014601,36061014601,39.53,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014602,NY,36061014602,36061014602,32.39,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014700,NY,36061014700,36061014700,0.05,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014801,NY,36061014801,36061014801,29.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014802,NY,36061014802,36061014802,54.41,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014900,NY,36061014900,36061014900,26.77,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015001,NY,36061015001,36061015001,64.99,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015002,NY,36061015002,36061015002,59.86,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015101,NY,36061015101,36061015101,30.79,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015102,NY,36061015102,36061015102,0.79,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015200,NY,36061015200,36061015200,10.04,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015301,NY,36061015301,36061015301,72.06,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015302,NY,36061015302,36061015302,30.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015401,NY,36061015401,36061015401,34.24,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015402,NY,36061015402,36061015402,43.03,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015403,NY,36061015403,36061015403,3.73,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015501,NY,36061015501,36061015501,8.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015502,NY,36061015502,36061015502,1.74,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015601,NY,36061015601,36061015601,20.16,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015602,NY,36061015602,36061015602,11.5,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015700,NY,36061015700,36061015700,76.18,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015801,NY,36061015801,36061015801,62.6,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015802,NY,36061015802,36061015802,31.67,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015900,NY,36061015900,36061015900,58.22,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016001,NY,36061016001,36061016001,73.12,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016002,NY,36061016002,36061016002,79.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016100,NY,36061016100,36061016100,84.71,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016200,NY,36061016200,36061016200,1.56,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016300,NY,36061016300,36061016300,72.56,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016400,NY,36061016400,36061016400,11.23,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016500,NY,36061016500,36061016500,88.2,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016600,NY,36061016600,36061016600,31.99,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016700,NY,36061016700,36061016700,69.96,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016800,NY,36061016800,36061016800,26.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016900,NY,36061016900,36061016900,71.92,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017000,NY,36061017000,36061017000,17.31,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017100,NY,36061017100,36061017100,75.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017200,NY,36061017200,36061017200,19.6,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017300,NY,36061017300,36061017300,66.59,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017401,NY,36061017401,36061017401,14.45,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017402,NY,36061017402,36061017402,2.46,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017500,NY,36061017500,36061017500,78.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017700,NY,36061017700,36061017700,45.76,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017800,NY,36061017800,36061017800,53.91,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017900,NY,36061017900,36061017900,83.74,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018000,NY,36061018000,36061018000,14.55,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018100,NY,36061018100,36061018100,36.98,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018200,NY,36061018200,36061018200,13.39,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018300,NY,36061018300,36061018300,72.15,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018400,NY,36061018400,36061018400,5.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018500,NY,36061018500,36061018500,5.65,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018600,NY,36061018600,36061018600,29.52,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018700,NY,36061018700,36061018700,79.85,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018800,NY,36061018800,36061018800,31.4,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018900,NY,36061018900,36061018900,44.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019000,NY,36061019000,36061019000,16.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019100,NY,36061019100,36061019100,81.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019200,NY,36061019200,36061019200,11.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019300,NY,36061019300,36061019300,37.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019400,NY,36061019400,36061019400,20.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019500,NY,36061019500,36061019500,81.76,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019600,NY,36061019600,36061019600,8.84,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019701,NY,36061019701,36061019701,3.78,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019702,NY,36061019702,36061019702,50.88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019800,NY,36061019800,36061019800,36.08,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019900,NY,36061019900,36061019900,85.8,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020000,NY,36061020000,36061020000,71.98,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020101,NY,36061020101,36061020101,84.49,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020102,NY,36061020102,36061020102,54.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020300,NY,36061020300,36061020300,89.56,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020500,NY,36061020500,36061020500,92.99,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020600,NY,36061020600,36061020600,31.38,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020701,NY,36061020701,36061020701,87.78,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020800,NY,36061020800,36061020800,60.09,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061020901,NY,36061020901,36061020901,37.03,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021000,NY,36061021000,36061021000,8.69,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021100,NY,36061021100,36061021100,45.49,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021200,NY,36061021200,36061021200,4.57,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021303,NY,36061021303,36061021303,67.64,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021400,NY,36061021400,36061021400,2.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021500,NY,36061021500,36061021500,24.23,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021600,NY,36061021600,36061021600,54.11,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021703,NY,36061021703,36061021703,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021800,NY,36061021800,36061021800,47.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061021900,NY,36061021900,36061021900,41.63,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022000,NY,36061022000,36061022000,67.66,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022102,NY,36061022102,36061022102,51.9,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022200,NY,36061022200,36061022200,42.26,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022301,NY,36061022301,36061022301,81.68,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022302,NY,36061022302,36061022302,9.98,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022400,NY,36061022400,36061022400,31.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022500,NY,36061022500,36061022500,73.6,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022600,NY,36061022600,36061022600,58.43,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022700,NY,36061022700,36061022700,75.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022800,NY,36061022800,36061022800,63.85,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061022900,NY,36061022900,36061022900,75.85,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023000,NY,36061023000,36061023000,46.58,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023100,NY,36061023100,36061023100,66.48,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023200,NY,36061023200,36061023200,34.25,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023300,NY,36061023300,36061023300,78.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023400,NY,36061023400,36061023400,49.59,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023501,NY,36061023501,36061023501,78.36,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023502,NY,36061023502,36061023502,47.36,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023600,NY,36061023600,36061023600,21.71,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023700,NY,36061023700,36061023700,80.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023802,NY,36061023802,36061023802,6.36,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023803,NY,36061023803,36061023803,2.51,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023804,NY,36061023804,36061023804,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061023900,NY,36061023900,36061023900,58.02,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061024000,NY,36061024000,36061024000,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061024100,NY,36061024100,36061024100,63,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061024200,NY,36061024200,36061024200,9.16,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061024301,NY,36061024301,36061024301,71.02,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061024302,NY,36061024302,36061024302,18.07,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061024500,NY,36061024500,36061024500,54.09,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061024700,NY,36061024700,36061024700,70.46,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061024900,NY,36061024900,36061024900,42.1,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061025100,NY,36061025100,36061025100,62.46,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061025300,NY,36061025300,36061025300,71.49,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061025500,NY,36061025500,36061025500,71.08,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061025700,NY,36061025700,36061025700,44.83,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061025900,NY,36061025900,36061025900,22.98,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061026100,NY,36061026100,36061026100,61.51,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061026300,NY,36061026300,36061026300,58.07,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061026500,NY,36061026500,36061026500,62.34,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061026700,NY,36061026700,36061026700,41.51,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061026900,NY,36061026900,36061026900,63.41,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061027100,NY,36061027100,36061027100,71.93,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061027300,NY,36061027300,36061027300,72.38,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061027500,NY,36061027500,36061027500,59.55,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061027700,NY,36061027700,36061027700,69.32,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061027900,NY,36061027900,36061027900,50.88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061028100,NY,36061028100,36061028100,49.07,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061028300,NY,36061028300,36061028300,33.65,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061028500,NY,36061028500,36061028500,54.94,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061028700,NY,36061028700,36061028700,70.05,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061029100,NY,36061029100,36061029100,51.8,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061029300,NY,36061029300,36061029300,53.63,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061029500,NY,36061029500,36061029500,71.21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061029700,NY,36061029700,36061029700,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061029900,NY,36061029900,36061029900,20.04,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061030300,NY,36061030300,36061030300,73.88,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061030700,NY,36061030700,36061030700,53.03,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061030900,NY,36061030900,36061030900,38.53,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061031100,NY,36061031100,36061031100,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061031703,NY,36061031703,36061031703,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061031704,NY,36061031704,36061031704,0.69,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061031900,NY,36061031900,36061031900,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000101,NY,36081000101,36081000101,1.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000102,NY,36081000102,36081000102,2.2,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000103,NY,36081000103,36081000103,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000104,NY,36081000104,36081000104,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000200,NY,36081000200,36081000200,46.01,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000400,NY,36081000400,36081000400,72.66,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000600,NY,36081000600,36081000600,49.63,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000701,NY,36081000701,36081000701,41.5,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000702,NY,36081000702,36081000702,45.72,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081000800,NY,36081000800,36081000800,73.92,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081001000,NY,36081001000,36081001000,70.75,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081001200,NY,36081001200,36081001200,75.41,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081001400,NY,36081001400,36081001400,82.43,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081001600,NY,36081001600,36081001600,82.65,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081001800,NY,36081001800,36081001800,71.48,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081001901,NY,36081001901,36081001901,30.97,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081001902,NY,36081001902,36081001902,0.58,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081001903,NY,36081001903,36081001903,7.18,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081002000,NY,36081002000,36081002000,46.68,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081002200,NY,36081002200,36081002200,67.51,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081002400,NY,36081002400,36081002400,48.78,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081002500,NY,36081002500,36081002500,29.04,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081002600,NY,36081002600,36081002600,63.42,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081002800,NY,36081002800,36081002800,61.81,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003000,NY,36081003000,36081003000,82.46,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003100,NY,36081003100,36081003100,54.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003200,NY,36081003200,36081003200,40.63,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003301,NY,36081003301,36081003301,10.6,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003302,NY,36081003302,36081003302,45.23,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003400,NY,36081003400,36081003400,79.25,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003600,NY,36081003600,36081003600,45.52,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003700,NY,36081003700,36081003700,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003800,NY,36081003800,36081003800,45.37,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081003900,NY,36081003900,36081003900,35.35,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081004001,NY,36081004001,36081004001,47.96,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081004002,NY,36081004002,36081004002,25.54,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081004200,NY,36081004200,36081004200,41.97,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081004300,NY,36081004300,36081004300,5.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081004401,NY,36081004401,36081004401,27.43,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081004500,NY,36081004500,36081004500,6.7,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081004700,NY,36081004700,36081004700,15.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005000,NY,36081005000,36081005000,N/A,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005100,NY,36081005100,36081005100,57.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005200,NY,36081005200,36081005200,34.73,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005300,NY,36081005300,36081005300,49.41,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005400,NY,36081005400,36081005400,61.31,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005500,NY,36081005500,36081005500,64.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005700,NY,36081005700,36081005700,53.57,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005800,NY,36081005800,36081005800,32.19,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081005900,NY,36081005900,36081005900,52.17,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081006100,NY,36081006100,36081006100,52.51,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081006201,NY,36081006201,36081006201,10.29,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36081006202,NY,36081006202,36081006202,4.7,2017-2021,2020,Census,"New York (City, 2020)"
