change of median rent,College00_16,mdfami00_16,Geo_ID,NYC Neighborhood Tabulation Area name,,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop
0.959839357,0.263,-0.175792829,36081056400,Queens Village,,,36081028900,41307,36081049500,N/A,,,,,
0.920469361,0.601,1.052330961,36081056500,Glendale,,,36081029100,30693,36081049600,-49.46,,,,,
0.713720317,-0.152,0.164796167,36081056600,Queens Village,,,36081029300,25546,36081049700,-27.78,,,,,
0.862467866,0.655,0.359527714,36081056700,Glendale,,,36081029400,31157,36081049900,N/A,,,,,
0.607407407,0.441,0.428334884,36081056800,Queens Village,,,36081029500,42104,36081050000,-4.29,,,,,
0.677777778,1.437,0.393338568,36081057700,Glendale,,,36081029700,36019,36081050201,-13.96,,,,,
0.79972752,2.467,0.31789154,36081057900,Glendale,,,36081029900,N/A,36081050202,-28.47,,,,,
0.824133504,0.456,0.532480402,36081058000,Queens Village,,,36081030600,33407,36081050400,-5.8,,,,,
0.917142857,0.530,0.557240173,36081058100,Ridgewood,,,36081030903,34082,36081050500,N/A,,,,,
0.869565217,-0.091,0.541271841,36081058200,Queens Village,,,36081030904,28358,36081050600,-14.41,,,,,
0.866216216,0.456,0.717926605,36081058300,Ridgewood,,,36081030905,32192,36081050700,296.35,,,,,
0.849802372,0.704,0.984737369,36081058500,Ridgewood,,,36081030906,32609,36081050800,-22.72,,,,,
0.868005739,0.887,0.2975,36081058700,Ridgewood,,,36081031700,37128,36081051000,2.96,,,,,
0.909612626,0.710,0.297394942,36081058900,Ridgewood,,,36081032000,23932,36081051100,N/A,,,,,
0.739622642,0.824,0.208224745,36081059000,Cambria Heights,,,36081032700,22993,36081051200,-20.89,,,,,
0.643631436,1.479,0.420398689,36081059100,Ridgewood,,,36081032800,33663,36081051300,-20.62,,,,,
0.295336788,-0.307,0.847251037,36081059200,Cambria Heights,,,36081032900,25397,36081051500,N/A,,,,,
0.836065574,0.712,0.476316364,36081059300,Ridgewood,,,36081033000,32718,36081051600,-17.02,,,,,
0.002483444,0.133,0.245655766,36081059400,Cambria Heights,,,36081033100,N/A,36081051700,N/A,,,,,
0.790697674,1.088,0.887526882,36081059500,Ridgewood,,,36081033401,37451,36081051800,-3,,,,,
0.340482574,0.323,0.470452916,36081059600,Cambria Heights,,,36081033403,27269,36081052000,-12.6,,,,,
0.960159363,0.302,0.681904345,36081059800,Cambria Heights,,,36081033404,29014,36081052100,N/A,,,,,
0.885714286,0.371,0.503541125,36081059900,Maspeth,,,36081033405,48380,36081052200,16.38,,,,,
1.097428958,0.290,0.345588235,36081060000,Cambria Heights,,,36081033700,40654,36081052400,-30.43,,,,,
0.676575505,0.504,0.210241331,36081060100,Maspeth,,,36081033900,32833,36081052500,41.67,,,,,
0.87804878,0.704,0.721757498,36081060300,Middle Village,,,36081034700,26543,36081052600,-8.88,,,,,
0.617619494,0.477,0.507570638,36081060600,Cambria Heights,,,36081035100,32241,36081052800,-4.04,,,,,
0.811594203,-0.128,0.28577027,36081060800,Cambria Heights,,,36081035200,31527,36081053000,-1.82,,,,,
0.52574103,1.098,0.017869528,36081061000,Cambria Heights,,,36081035300,27474,36081053100,N/A,,,,,
0.655172414,0.210,0.573960472,36081061200,Cambria Heights,,,36081035700,24106,36081053200,-1.22,,,,,
0.721019108,0.482,0.512927749,36081061301,Ridgewood,,,36081035800,35812,36081053401,-11.76,,,,,
0.969872538,0.092,0.563212786,36081061400,Cambria Heights,,,36081036100,26140,36081053500,N/A,,,,,
1.485623003,-0.068,0.521964718,36081061601,Laurelton,,,36081036300,25077,36081053601,-12.87,,,,,
0.4,0.158,0.493348697,36081061602,Rosedale,,,36081036500,19167,36081053800,-13.2,,,,,
0.632707775,0.460,0.263250883,36081061800,Laurelton,,,36081036600,33413,36081053900,-24.62,,,,,
0.649859944,0.736,0.914204767,36081061900,Middle Village,,,36081036700,24030,36081054000,-25.21,,,,,
0.814300961,0.819,0.416798292,36081062000,Laurelton,,,36081036800,40152,36081054200,-35.5,,,,,
0.743801653,0.516,0.340502641,36081062100,Middle Village,,,36081037100,30567,36081054500,-60,,,,,
0.552736983,0.443,0.38161366,36081062200,Cambria Heights,,,36081037300,20459,36081054700,180.56,,,,,
0.734455959,0.103,0.478896453,36081062300,Glendale,,,36081037501,18017,36081054800,-32.89,,,,,
0.725827815,0.506,0.621711818,36081062500,Glendale,,,36081037502,22338,36081054900,-50.26,,,,,
0.320276498,0.185,0.385787365,36081062600,Laurelton,,,36081037600,37475,36081055100,11,,,,,
0.924242424,-0.191,0.423549296,36081062700,Glendale,,,36081037700,18820,36081055200,-0.97,,,,,
0.812244898,2.016,0.576623923,36081062900,Glendale,,,36081037900,19439,36081055300,27.27,,,,,
1.041306436,0.264,0.893175845,36081063000,Laurelton,,,36081038100,22235,36081055400,32.68,,,,,
0.640677966,0.414,0.459164659,36081063200,Laurelton,,,36081038301,N/A,36081055500,-78.01,,,,,
0.826147427,0.795,0.826264721,36081063301,Glendale,,,36081038302,N/A,36081055600,15.19,,,,,
0.963008631,0.226,0.809556218,36081063302,Glendale,,,36081038400,33227,36081055700,-73.72,,,,,
0.657309942,0.300,0.337483585,36081063500,Glendale,,,36081039400,34468,36081055800,-56.43,,,,,
0.73038674,0.361,0.836920869,36081063700,Glendale,,,36081039800,38273,36081055900,-82.07,,,,,
0.739027284,0.485,0.696132682,36081063800,Rosedale,,,36081039901,21788,36081056000,13.36,,,,,
0.708751793,0.392,0.686222319,36081063900,Glendale,,,36081039902,15096,36081056100,N/A,,,,,
3.029761905,0.952,0.770424081,36081064101,Woodhaven,,,36081040000,35168,36081056200,-9.62,,,,,
0.744588745,0.635,0.683894118,36081064500,Forest Hills,,,36081040101,22882,36081056400,-52.32,,,,,
0.845549738,0.053,0.269837838,36081064600,Laurelton,,,36081040102,20953,36081056500,N/A,,,,,
0.652962515,0.417,0.355475602,36081065000,Laurelton,,,36081040200,39287,36081056600,2.03,,,,,
0.554579674,0.243,0.585105553,36081065400,Rosedale,,,36081040301,17769,36081056700,287.32,,,,,
0.702891326,0.526,0.295145056,36081065600,Rosedale,,,36081040302,22750,36081056800,-16.41,,,,,
0.725513906,0.241,0.375180633,36081065702,Middle Village,,,36081040400,32491,36081057700,65.22,,,,,
0.633084577,0.553,0.400123857,36081065703,Middle Village,,,36081040501,22885,36081057900,N/A,,,,,
0.950248756,1.093,0.374707791,36081065900,Middle Village,,,36081040502,24543,36081058100,28.89,,,,,
0.676715177,0.122,0.418883319,36081066000,Rosedale,,,36081040701,20520,36081058200,16.1,,,,,
0.493697479,0.534,0.191021426,36081066100,Middle Village,,,36081040702,21889,36081058300,188.76,,,,,
1.055487053,0.701,0.503080816,36081066300,Middle Village,,,36081040901,18033,36081058500,273.68,,,,,
0.635814889,0.281,0.446666238,36081066400,Rosedale,,,36081040902,17906,36081058700,N/A,,,,,
0.730473047,0.870,0.701458509,36081066501,Middle Village,,,36081041100,20025,36081058900,-31.17,,,,,
0.646370023,0.708,0.520368281,36081066701,Middle Village,,,36081041300,18565,36081059000,6.98,,,,,
0.528748591,0.441,0.635394192,36081066900,Middle Village,,,36081041400,29410,36081059100,42.42,,,,,
0.746733668,0.673,0.442464092,36081067100,Middle Village,,,36081041500,26175,36081059300,483.33,,,,,
0.672768879,0.192,0.30646338,36081067700,Middle Village,,,36081042400,40665,36081059400,-7.83,,,,,
0.904984424,0.156,0.68849063,36081067900,Middle Village,,,36081042600,19143,36081059500,222.22,,,,,
0.743326489,-0.117,0.30283274,36081068000,Springfield Gardens South-Brookville,,,36081042700,21306,36081059600,-15.41,,,,,
0.232219366,-0.108,0.328061538,36081068200,Laurelton,,,36081043200,36214,36081059800,-12.74,,,,,
0.940656566,0.447,0.697602184,36081068300,Elmhurst,,,36081043400,30497,36081059900,N/A,,,,,
0.669451074,0.165,0.487862357,36081068700,Rego Park,,,36081043701,20167,36081060000,-8.65,,,,,
0.719170984,0.847,0.345833108,36081069000,Springfield Gardens South-Brookville,,,36081043702,26535,36081060100,30.77,,,,,
0.708381171,0.248,0.136240104,36081069300,Rego Park,,,36081043900,24099,36081060300,-35,,,,,
0.723251029,0.541,0.522061557,36081069400,Springfield Gardens South-Brookville,,,36081044000,23918,36081060600,-16.51,,,,,
0.7509113,-0.041,0.257334194,36081069500,Rego Park,,,36081044301,18239,36081060701,N/A,,,,,
0.769512195,0.634,1.700953986,36081069701,Rego Park,,,36081044302,26154,36081060800,5.16,,,,,
0.647607935,0.237,0.506415385,36081069702,Rego Park,,,36081044400,23248,36081061000,6.43,,,,,
0.858490566,-0.092,0.110701107,36081070300,Rego Park,,,36081044601,25991,36081061200,12.21,,,,,
0.138604651,0.120,0.577232701,36081070700,Forest Hills,,,36081044602,16472,36081061301,346.05,,,,,
1.014201183,0.156,0.498551821,36081070900,Forest Hills,,,36081044800,25748,36081061302,N/A,,,,,
0.695249131,0.021,0.18244471,36081071100,Forest Hills,,,36081045000,38453,36081061400,-10.8,,,,,
1.014051522,0.352,1.024207041,36081071303,Forest Hills,,,36081045200,17643,36081061601,-0.41,,,,,
0.567915691,0.037,0.32524652,36081071304,Forest Hills,,,36081045400,23336,36081061602,-18.85,,,,,
1.005476451,0.272,0.629542161,36081071305,Forest Hills,,,36081045500,26830,36081061800,40.17,,,,,
0.682365827,0.015,0.50478593,36081071306,Forest Hills,,,36081045600,26205,36081061900,N/A,,,,,
0.780839895,0.164,0.537202114,36081071701,Rego Park,,,36081045700,26528,36081062000,-15.82,,,,,
0.61023622,0.233,0.178243095,36081071702,Rego Park,,,36081045800,41211,36081062100,N/A,,,,,
0.888739946,0.099,0.688782904,36081071900,Forest Hills,,,36081045900,27423,36081062200,-20.54,,,,,
0.566063978,0.090,0.554124164,36081072100,Forest Hills,,,36081046000,27566,36081062300,38.89,,,,,
0.863843648,0.074,0.471137838,36081072300,Forest Hills,,,36081046100,23003,36081062400,N/A,,,,,
0.674132139,0.486,0.630542429,36081072900,Forest Hills,,,36081046200,22621,36081062500,N/A,,,,,
1.076502732,0.056,0.669850863,36081073100,Forest Hills,,,36081046300,20041,36081062600,3.27,,,,,
0.938534279,0.192,0.572098882,36081073700,Forest Hills,,,36081046400,36953,36081062700,N/A,,,,,
0.843850267,0.270,0.675737651,36081073900,Forest Hills,,,36081046500,19596,36081062900,N/A,,,,,
0.965789474,0.161,0.413409651,36081074100,Forest Hills,,,36081046600,23942,36081063000,-7.63,,,,,
0.610303831,0.037,0.310778779,36081074300,Forest Hills,,,36081046700,22109,36081063200,-3.96,,,,,
0.785932722,0.489,0.843621177,36081074500,Forest Hills,,,36081046800,29085,36081063301,N/A,,,,,
0.487632509,-0.021,0.387572985,36081074700,Forest Hills,,,36081046901,19569,36081063302,N/A,,,,,
0.032524522,0.251,0.605597145,36081074900,Forest Hills,,,36081046902,23105,36081063500,N/A,,,,,
0.91367713,0.364,0.446783596,36081075701,Forest Hills,,,36081047000,24773,36081063700,715.05,,,,,
0.608744395,0.110,0.751682516,36081075702,Forest Hills,,,36081047100,22863,36081063800,32.86,,,,,
0.735263702,0.511,0.712101123,36081076901,Forest Hills,,,36081047200,45708,36081063900,38.67,,,,,
0.953828829,0.304,0.745261229,36081076902,Forest Hills,,,36081047300,31135,36081064101,N/A,,,,,
0.504739336,0.229,0.458321132,36081077300,Kew Gardens,,,36081047500,33335,36081064102,N/A,,,,,
0.799222798,-0.042,1.310764586,36081077500,Kew Gardens,,,36081047600,60521,36081064500,-9,,,,,
0.610995851,0.234,0.424104265,36081077902,Kew Gardens Hills,,,36081047801,35511,36081064600,8.85,,,,,
0.570379437,0.593,0.707867311,36081077903,Kew Gardens Hills,,,36081047802,30676,36081065000,1.31,,,,,
0.977855478,-0.158,0.240100285,36081077904,Kew Gardens Hills,,,36081047900,26042,36081065400,34.29,,,,,
0.679104478,0.061,0.430763639,36081077905,Kew Gardens Hills,,,36081048000,28550,36081065501,N/A,,,,,
1.277091907,0.457,0.758817029,36081077906,Kew Gardens Hills,,,36081048100,23011,36081065600,71.7,,,,,
0.957475995,0.731,0.402436095,36081077907,Kew Gardens Hills,,,36081048200,31988,36081065702,N/A,,,,,
0.949245542,-0.015,0.178550836,36081077908,Kew Gardens Hills,,,36081048301,35036,36081065703,N/A,,,,,
1.40052356,0.125,0.582640776,36081078800,Baisley Park,,,36081048302,32154,36081065900,N/A,,,,,
0.564042303,0.809,0.324063422,36081079000,Baisley Park,,,36081048400,33516,36081066000,47.44,,,,,
0.889884763,0.485,0.480795675,36081079200,Baisley Park,,,36081048500,28834,36081066100,N/A,,,,,
0.552132701,0.041,0.519801859,36081079701,Flushing,,,36081048900,25046,36081066300,N/A,,,,,
0.627962085,-0.501,-0.164856885,36081079702,Flushing,,,36081049201,32409,36081066400,20.96,,,,,
0.390756303,-0.097,-0.277909817,36081079900,Queensboro Hill,,,36081049202,26405,36081066501,N/A,,,,,
0.778834721,-0.466,0.113411633,36081080301,Queensboro Hill,,,36081049301,32838,36081066701,N/A,,,,,
1.420157068,0.113,0.20774638,36081080302,Queensboro Hill,,,36081049302,29796,36081066900,N/A,,,,,
0.450724638,0.105,0.588206645,36081080900,Kew Gardens Hills,,,36081049500,36842,36081067100,N/A,,,,,
0.767012687,0.539,0.032147348,36081081400,South Ozone Park,,,36081049600,30241,36081067700,N/A,,,,,
0.46049896,-0.159,0.150971687,36081081800,South Ozone Park,,,36081049700,35909,36081067900,-44,,,,,
0.503496503,-0.250,-0.065158214,36081083700,Queensboro Hill,,,36081049900,26550,36081068000,22.89,,,,,
0.896039604,0.199,0.277568978,36081083800,South Ozone Park,,,36081050000,28819,36081068200,-6.8,,,,,
0.35259434,0.529,0.256089003,36081084000,South Ozone Park,,,36081050201,27876,36081068300,70.87,,,,,
0.315231788,-0.423,-0.330679157,36081084500,Flushing,,,36081050202,29803,36081068700,265.71,,,,,
0.88681592,0.350,0.230211284,36081084601,South Ozone Park,,,36081050400,36242,36081069000,15.91,,,,,
0.732851986,1.182,0.247354565,36081084602,South Ozone Park,,,36081050500,34529,36081069300,928.57,,,,,
0.917771883,-0.390,-0.205163911,36081084900,Flushing,,,36081050600,40939,36081069400,31.84,,,,,
0.692033294,-0.280,0.150219024,36081085300,Flushing,,,36081050700,40629,36081069500,-72.34,,,,,
0.667098446,-0.028,0.045540954,36081085500,Flushing,,,36081050800,29647,36081069701,121.31,,,,,
0.713735558,-0.168,0.171009513,36081085700,Flushing,,,36081051000,25874,36081069702,59.2,,,,,
0.733870968,-0.324,-0.088975,36081085900,Flushing,,,36081051100,38477,36081070300,N/A,,,,,
0.56234414,-0.127,-0.046411375,36081086100,East Flushing,,,36081051200,32279,36081070700,N/A,,,,,
0.645080946,-0.121,0.324426649,36081086300,Murray Hill,,,36081051300,35409,36081070900,5.41,,,,,
0.784933171,0.387,-0.1048,36081086400,South Ozone Park,,,36081051500,39503,36081071100,24.45,,,,,
0.747058824,-0.121,0.189737984,36081086500,Flushing,,,36081051600,30661,36081071303,12.8,,,,,
0.734782609,-0.421,-0.302161399,36081086900,Flushing,,,36081051700,41963,36081071304,103.32,,,,,
0.412757974,0.372,0.32329404,36081087100,Flushing,,,36081051800,34304,36081071305,-1.38,,,,,
1.004689332,0.190,0.297908892,36081088400,Lindenwood-Howard Beach,,,36081052000,27895,36081071306,71.86,,,,,
1.276051188,0.313,0.01725267,36081088901,Flushing,,,36081052100,48166,36081071600,N/A,,,,,
1.733425414,0.758,0.663112068,36081089200,Lindenwood-Howard Beach,,,36081052200,26030,36081071701,-51.02,,,,,
1.181428571,0.072,0.497823153,36081090700,College Point,,,36081052400,32376,36081071702,-39.49,,,,,
1.02020202,0.438,0.688969529,36081091601,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,36081052500,30623,36081071900,-17.01,,,,,
0.850478469,-0.175,-0.099358105,36081091900,College Point,,,36081052600,34380,36081072100,31.71,,,,,
0.540425532,0.124,0.572545033,36081092200,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,36081052800,34527,36081072300,N/A,,,,,
0.633979475,-0.431,0.074407214,36081092500,College Point,,,36081053000,32666,36081072900,N/A,,,,,
0.913393756,-0.001,0.479921347,36081092800,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,36081053100,33835,36081073100,N/A,,,,,
0.68045977,0.198,-0.030006555,36081092900,College Point,,,36081053200,29253,36081073700,50,,,,,
0.993297587,0.406,0.39489618,36081093401,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,36081053401,35712,36081073900,401.25,,,,,
0.800807537,0.276,0.757488307,36081093402,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,36081053501,31732,36081074100,65.38,,,,,
0.664098613,-0.078,0.634218944,36081093800,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,36081053502,N/A,36081074300,-9.26,,,,,
0.811422414,0.127,0.383427989,36081093900,College Point,,,36081053601,32910,36081074500,2.9,,,,,
0.946957878,0.637,0.832569866,36081094201,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,36081053800,31823,36081074700,76.47,,,,,
0.976470588,2.024,0.885395157,36081094202,Hammels-Arverne-Edgemere,,,36081053901,36033,36081074900,N/A,,,,,
0.830374753,0.459,0.442785711,36081094203,Hammels-Arverne-Edgemere,,,36081053902,52361,36081075701,-42.51,,,,,
0.671161826,0.324,0.266825198,36081094500,Whitestone,,,36081054000,30215,36081075702,7.89,,,,,
1.022757697,0.487,-0.037511111,36081094700,College Point,,,36081054200,29179,36081076901,88.46,,,,,
1.143769968,1.055,1.029879493,36081095400,Hammels-Arverne-Edgemere,,,36081054500,28104,36081076902,8,,,,,
0.751642576,0.287,0.280397286,36081096400,Hammels-Arverne-Edgemere,,,36081054700,34128,36081077300,81.97,,,,,
0.602985075,0.304,0.332180424,36081097202,Hammels-Arverne-Edgemere,,,36081054800,31515,36081077500,-20,,,,,
0.282608696,0.537,0.21242277,36081097203,Hammels-Arverne-Edgemere,,,36081054900,26787,36081077902,-15.96,,,,,
1.509433962,0.557,0.95139954,36081097204,Hammels-Arverne-Edgemere,,,36081055100,31125,36081077903,-58.48,,,,,
0.852090032,0.070,0.324883432,36081097300,Whitestone,,,36081055200,34343,36081077904,-54.59,,,,,
0.458801498,0.030,0.527037235,36081098100,Whitestone,,,36081055300,36941,36081077905,-8.83,,,,,
0.534446764,0.264,0.75853373,36081098700,Whitestone,,,36081055400,28030,36081077906,-53.25,,,,,
0.924821002,0.417,0.435752897,36081099100,Whitestone,,,36081055500,29065,36081077907,-73.84,,,,,
0.700490998,0.124,0.824002862,36081099200,Hammels-Arverne-Edgemere,,,36081055600,35425,36081077908,129.86,,,,,
1.088578089,0.695,0.499285691,36081099701,Ft. Totten-Bay Terrace-Clearview,,,36081055700,30576,36081078800,-13.97,,,,,
0.7375,0.112,0.449357369,36081099703,Ft. Totten-Bay Terrace-Clearview,,,36081055800,40931,36081079000,-26.51,,,,,
0.5,0.225,0.264080464,36081099704,Ft. Totten-Bay Terrace-Clearview,,,36081055900,30209,36081079200,-20.77,,,,,
1.025,0.103,0.661017418,36081099705,Ft. Totten-Bay Terrace-Clearview,,,36081056000,28331,36081079300,N/A,,,,,
0.821321321,0.288,0.718960458,36081099801,Far Rockaway-Bayswater,,,36081056100,39525,36081079701,-19.28,,,,,
0.504504505,1.259,0.247058824,36081099802,Far Rockaway-Bayswater,,,36081056200,33655,36081079702,-91.37,,,,,
1.209210526,0.552,0.847684532,36081100801,Far Rockaway-Bayswater,,,36081056400,41426,36081079900,100,,,,,
0.632894737,0.135,0.399093848,36081100802,Far Rockaway-Bayswater,,,36081056500,37325,36081080301,111.54,,,,,
0.914018692,0.661,0.276304354,36081101001,Far Rockaway-Bayswater,,,36081056600,27476,36081080302,156.67,,,,,
1.416149068,0.124,0.436183738,36081101002,Far Rockaway-Bayswater,,,36081056700,42707,36081080900,-4.5,,,,,
1.31122449,0.257,0.259995298,36081101700,Ft. Totten-Bay Terrace-Clearview,,,36081056800,35526,36081081400,-39.67,,,,,
0.728525981,0.289,0.188198935,36081102900,Whitestone,,,36081057700,39007,36081081800,-21.51,,,,,
0.424483307,0.346,0.581981982,36081103201,Far Rockaway-Bayswater,,,36081057900,31628,36081083700,N/A,,,,,
0.96031746,0.392,0.664955698,36081103202,Far Rockaway-Bayswater,,,36081058000,33877,36081083800,56.25,,,,,
0.75987526,0.378,0.450671797,36081103300,Whitestone,,,36081058100,32420,36081084000,-5.83,,,,,
0.621167161,0.406,0.339486024,36081103900,Whitestone,,,36081058200,35118,36081084500,-51.59,,,,,
0.684804928,0.036,0.006443103,36081104700,Murray Hill,,,36081058300,37054,36081084601,7.48,,,,,
0.742268041,-0.019,0.435499163,36081105900,Murray Hill,,,36081058500,32525,36081084602,-29.25,,,,,
0.705882353,0.929,0.639888569,36081107201,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,,,36081058700,43995,36081084900,5.47,,,,,
0.549234136,-0.035,0.147657242,36081108500,Bayside-Bayside Hills,,,36081058900,33966,36081085300,-58.38,,,,,
1.080301129,0.220,0.28444353,36081109300,Bayside-Bayside Hills,,,36081059000,39914,36081085500,-9.07,,,,,
0.798590131,0.189,0.495063713,36081109700,Bayside-Bayside Hills,,,36081059100,34251,36081085700,-62.08,,,,,
0.873737374,0.227,0.246110649,36081109900,Bayside-Bayside Hills,,,36081059200,49776,36081085900,0,,,,,
0.872093023,0.102,-0.046864874,36081111300,Bayside-Bayside Hills,,,36081059300,30555,36081086100,-18.18,,,,,
0.955191257,0.079,0.917042557,36081112300,Bayside-Bayside Hills,,,36081059400,44187,36081086300,-79.54,,,,,
0.861445783,0.429,0.391320353,36081112900,Bayside-Bayside Hills,,,36081059501,37415,36081086400,82.32,,,,,
0.990228013,0.426,0.499709347,36081113300,Bayside-Bayside Hills,,,36081059502,22789,36081086500,-70,,,,,
0.77293578,0.080,-0.037551135,36081113900,Auburndale,,,36081059600,32013,36081086900,-92.96,,,,,
0.485279188,0.406,0.547098125,36081114100,Murray Hill,,,36081059800,35044,36081087100,88.62,,,,,
0.531986532,-0.057,0.135691383,36081114700,Murray Hill,,,36081059900,43426,36081088400,-14.56,,,,,
0.91087963,0.016,-0.130004463,36081115100,Murray Hill,,,36081060000,36244,36081088901,-62.36,,,,,
0.756653992,-0.413,-0.009362656,36081115500,Murray Hill,,,36081060100,34246,36081089200,N/A,,,,,
0.741697417,-0.289,0.085861724,36081115700,Murray Hill,,,36081060300,47539,36081090700,N/A,,,,,
0.765625,-0.261,0.427037783,36081115900,Murray Hill,,,36081060600,34974,36081091601,N/A,,,,,
0.620454545,-0.084,0.374121977,36081116100,Flushing,,,36081060701,N/A,36081091602,N/A,,,,,
0.730337079,-0.403,-0.048572902,36081116300,Murray Hill,,,36081060800,40173,36081091800,N/A,,,,,
0.622559653,-0.418,-0.004174283,36081116700,Murray Hill,,,36081061000,42814,36081091900,13.54,,,,,
0.70602706,0.087,0.070973422,36081117100,Murray Hill,,,36081061200,37157,36081092200,N/A,,,,,
0.57735426,0.093,0.300695762,36081117500,Murray Hill,,,36081061301,28028,36081092500,393.94,,,,,
0.717777778,0.290,0.223973116,36081118100,Auburndale,,,36081061302,N/A,36081092800,N/A,,,,,
0.724705882,-0.220,0.270092296,36081118500,East Flushing,,,36081061400,42925,36081092900,150,,,,,
0.494199536,-0.328,-0.071158481,36081118700,East Flushing,,,36081061601,36533,36081093401,-48.71,,,,,
0.362549801,0.367,0.497466736,36081118900,East Flushing,,,36081061602,40614,36081093402,31.27,,,,,
0.88593577,-0.368,0.141416202,36081119100,East Flushing,,,36081061800,40208,36081093800,87.08,,,,,
0.814117647,0.534,0.143788989,36081119300,East Flushing,,,36081061900,34154,36081093900,293.55,,,,,
0.659551761,0.540,0.196888073,36081119500,East Flushing,,,36081062000,42734,36081094201,40.43,,,,,
0.800965018,0.044,-0.102750355,36081119900,East Flushing,,,36081062100,35569,36081094202,14,,,,,
0.46969697,-0.244,0.203724841,36081120100,East Flushing,,,36081062200,46283,36081094203,-36.79,,,,,
0.531891892,-0.186,0.0104579,36081120300,East Flushing,,,36081062300,36183,36081094500,-59.64,,,,,
0.430107527,-0.345,-0.11757449,36081120500,East Flushing,,,36081062400,N/A,36081094700,N/A,,,,,
0.87620064,0.388,0.289075067,36081120700,East Flushing,,,36081062500,35469,36081095400,29.53,,,,,
0.618015964,0.165,0.256197507,36081121500,Queensboro Hill,,,36081062600,36055,36081096400,18.06,,,,,
0.891504606,-0.053,0.444963356,36081122300,Pomonok-Flushing Heights-Hillcrest,,,36081062700,34409,36081097202,-20.85,,,,,
0.936134454,0.009,0.221365292,36081122701,Pomonok-Flushing Heights-Hillcrest,,,36081062900,33049,36081097203,-11.44,,,,,
0.486746988,0.704,0.280861552,36081122702,Pomonok-Flushing Heights-Hillcrest,,,36081063000,48016,36081097204,-1,,,,,
0.974391805,-0.088,0.187216138,36081124100,Pomonok-Flushing Heights-Hillcrest,,,36081063200,35809,36081097300,N/A,,,,,
0.834825871,0.217,0.098177702,36081124700,Pomonok-Flushing Heights-Hillcrest,,,36081063301,34279,36081098100,N/A,,,,,
0.837237978,0.092,0.049822714,36081125700,Kew Gardens Hills,,,36081063302,40226,36081098700,N/A,,,,,
0.231724138,-0.131,-0.023938969,36081126500,Pomonok-Flushing Heights-Hillcrest,,,36081063500,32551,36081099100,N/A,,,,,
0.35042735,-0.125,0.554411106,36081126700,Pomonok-Flushing Heights-Hillcrest,,,36081063700,35676,36081099200,75.07,,,,,
0.271267103,-0.052,0.341622249,36081127700,Jamaica Estates-Holliswood,,,36081063800,42022,36081099701,N/A,,,,,
2.516174402,0.166,0.5102322,36081129102,Oakland Gardens,,,36081063900,35653,36081099703,-36.27,,,,,
0.795336788,0.164,0.261165382,36081129103,Oakland Gardens,,,36081064101,38425,36081099704,130.22,,,,,
0.295336788,0.271,0.515677492,36081129104,Oakland Gardens,,,36081064102,N/A,36081099801,24.34,,,,,
0.9136,0.201,0.621523645,36081130100,Bellerose,,,36081064500,42448,36081099802,37.24,,,,,
0.577861163,0.169,0.248387444,36081133300,Fresh Meadows-Utopia,,,36081064600,37484,36081099900,N/A,,,,,
0.519950125,0.217,0.303357875,36081133900,Fresh Meadows-Utopia,,,36081065000,48129,36081100801,-39.29,,,,,
0.60035057,-0.002,0.187804491,36081134100,Fresh Meadows-Utopia,,,36081065401,31433,36081100802,-4.59,,,,,
0.919860627,0.038,0.147786276,36081134700,Fresh Meadows-Utopia,,,36081065402,N/A,36081101001,-4.97,,,,,
0.823027719,-0.012,0.11707274,36081136700,Oakland Gardens,,,36081065501,N/A,36081101002,10.71,,,,,
0.706652126,0.098,0.317351353,36081137700,Oakland Gardens,,,36081065600,37610,36081101700,15.91,,,,,
0.524886878,-0.046,0.285958142,36081138501,Oakland Gardens,,,36081065702,41364,36081102900,362.5,,,,,
0.37734375,0.095,0.276283403,36081139900,Bayside-Bayside Hills,,,36081065703,36308,36081103201,-6.54,,,,,
0.520953164,0.571,0.407783784,36081140300,Bayside-Bayside Hills,,,36081065900,41641,36081103202,-38.4,,,,,
0.173553719,0.710,0.522704264,36081140901,Bayside-Bayside Hills,,,36081066000,30651,36081103300,N/A,,,,,
0.528119508,0.108,0.586061085,36081140902,Auburndale,,,36081066100,46037,36081103900,N/A,,,,,
0.571589628,0.223,0.232684405,36081141700,Auburndale,,,36081066301,49232,36081104700,-37.18,,,,,
0.665743306,0.203,0.164023238,36081142900,Auburndale,,,36081066302,N/A,36081105900,N/A,,,,,
0.943107221,0.269,0.22071044,36081143500,Bayside-Bayside Hills,,,36081066401,30649,36081107201,N/A,,,,,
