Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Black or African American Population,Data Time Period,Geographic Vintage,Data Source,Selected Location
Census Tract,36047118600,NY,36047118600,36047118600,23.89,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047118800,NY,36047118800,36047118800,18.01,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047119000,NY,36047119000,36047119000,22.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047119200,NY,36047119200,36047119200,40.71,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047119400,NY,36047119400,36047119400,56.67,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047119600,NY,36047119600,36047119600,47.01,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047120000,NY,36047120000,36047120000,57.01,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047120200,NY,36047120200,36047120200,13.49,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047120800,NY,36047120800,36047120800,79.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047121000,NY,36047121000,36047121000,65.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047121400,NY,36047121400,36047121400,72.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047122000,NY,36047122000,36047122000,81.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000201,NY,36061000201,36061000201,12.68,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000202,NY,36061000202,36061000202,15.46,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000500,NY,36061000500,36061000500,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000600,NY,36061000600,36061000600,7.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000700,NY,36061000700,36061000700,3.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000800,NY,36061000800,36061000800,0.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000900,NY,36061000900,36061000900,3.51,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001001,NY,36061001001,36061001001,8.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001002,NY,36061001002,36061001002,22.22,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001200,NY,36061001200,36061001200,5.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001300,NY,36061001300,36061001300,6.99,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001401,NY,36061001401,36061001401,3.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001402,NY,36061001402,36061001402,4.5,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001501,NY,36061001501,36061001501,8.33,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001502,NY,36061001502,36061001502,2.03,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001600,NY,36061001600,36061001600,0.59,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001800,NY,36061001800,36061001800,3.79,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002000,NY,36061002000,36061002000,21.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002100,NY,36061002100,36061002100,1.79,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002201,NY,36061002201,36061002201,16.53,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002202,NY,36061002202,36061002202,12.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002400,NY,36061002400,36061002400,22.33,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002500,NY,36061002500,36061002500,18.43,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002601,NY,36061002601,36061002601,13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002602,NY,36061002602,36061002602,9.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002700,NY,36061002700,36061002700,0.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002800,NY,36061002800,36061002800,15.52,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002900,NY,36061002900,36061002900,13.42,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003001,NY,36061003001,36061003001,3.59,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003002,NY,36061003002,36061003002,8.31,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003100,NY,36061003100,36061003100,6.79,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003200,NY,36061003200,36061003200,4.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003300,NY,36061003300,36061003300,1.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003400,NY,36061003400,36061003400,5.29,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003601,NY,36061003601,36061003601,12.71,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003602,NY,36061003602,36061003602,17.95,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003800,NY,36061003800,36061003800,3.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003900,NY,36061003900,36061003900,8.62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004000,NY,36061004000,36061004000,4.99,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004100,NY,36061004100,36061004100,0.4,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004200,NY,36061004200,36061004200,8.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004300,NY,36061004300,36061004300,1.13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004401,NY,36061004401,36061004401,4.43,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004402,NY,36061004402,36061004402,6.48,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004500,NY,36061004500,36061004500,0.55,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004700,NY,36061004700,36061004700,2.06,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004800,NY,36061004800,36061004800,4.08,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004900,NY,36061004900,36061004900,2.71,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005000,NY,36061005000,36061005000,1.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005100,NY,36061005100,36061005100,9.66,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005200,NY,36061005200,36061005200,4.38,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005300,NY,36061005300,36061005300,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005400,NY,36061005400,36061005400,4.05,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005501,NY,36061005501,36061005501,4.75,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005502,NY,36061005502,36061005502,6.12,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005600,NY,36061005600,36061005600,5.71,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005700,NY,36061005700,36061005700,0.66,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005800,NY,36061005800,36061005800,5.99,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005900,NY,36061005900,36061005900,1.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006000,NY,36061006000,36061006000,0.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006100,NY,36061006100,36061006100,3.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006200,NY,36061006200,36061006200,28.53,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006300,NY,36061006300,36061006300,1.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006400,NY,36061006400,36061006400,4.06,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006500,NY,36061006500,36061006500,4.44,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006600,NY,36061006600,36061006600,11.67,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006700,NY,36061006700,36061006700,2.57,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006800,NY,36061006800,36061006800,7.09,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006900,NY,36061006900,36061006900,2.89,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007000,NY,36061007000,36061007000,3.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007100,NY,36061007100,36061007100,2.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007200,NY,36061007200,36061007200,1.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007300,NY,36061007300,36061007300,3.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007400,NY,36061007400,36061007400,6.71,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007500,NY,36061007500,36061007500,2.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007600,NY,36061007600,36061007600,4.58,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007700,NY,36061007700,36061007700,2.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007800,NY,36061007800,36061007800,2.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007900,NY,36061007900,36061007900,2.59,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008000,NY,36061008000,36061008000,1.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008100,NY,36061008100,36061008100,3.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008200,NY,36061008200,36061008200,1.78,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008300,NY,36061008300,36061008300,14.33,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008400,NY,36061008400,36061008400,6.2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008600,NY,36061008600,36061008600,2.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008700,NY,36061008700,36061008700,2.12,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008800,NY,36061008800,36061008800,3.05,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008900,NY,36061008900,36061008900,7.24,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009000,NY,36061009000,36061009000,4.13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009100,NY,36061009100,36061009100,6.11,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009200,NY,36061009200,36061009200,4.57,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009300,NY,36061009300,36061009300,7.52,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009400,NY,36061009400,36061009400,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009500,NY,36061009500,36061009500,5.03,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009600,NY,36061009600,36061009600,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009700,NY,36061009700,36061009700,11.91,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009800,NY,36061009800,36061009800,2.59,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009900,NY,36061009900,36061009900,32.41,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010000,NY,36061010000,36061010000,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010100,NY,36061010100,36061010100,24.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010200,NY,36061010200,36061010200,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010300,NY,36061010300,36061010300,5.46,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010400,NY,36061010400,36061010400,0.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010601,NY,36061010601,36061010601,0.58,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010602,NY,36061010602,36061010602,2.48,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010800,NY,36061010800,36061010800,0.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010900,NY,36061010900,36061010900,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011000,NY,36061011000,36061011000,1.99,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011100,NY,36061011100,36061011100,6.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011201,NY,36061011201,36061011201,6.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011202,NY,36061011202,36061011202,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011203,NY,36061011203,36061011203,0.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011300,NY,36061011300,36061011300,12.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011401,NY,36061011401,36061011401,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011402,NY,36061011402,36061011402,0.59,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011500,NY,36061011500,36061011500,23.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011600,NY,36061011600,36061011600,2.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011700,NY,36061011700,36061011700,46.77,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011800,NY,36061011800,36061011800,0.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011900,NY,36061011900,36061011900,24.86,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012000,NY,36061012000,36061012000,2.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012100,NY,36061012100,36061012100,9.48,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012200,NY,36061012200,36061012200,0.31,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012400,NY,36061012400,36061012400,2.33,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012500,NY,36061012500,36061012500,8.25,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012600,NY,36061012600,36061012600,1.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012700,NY,36061012700,36061012700,7.01,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012800,NY,36061012800,36061012800,1.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012900,NY,36061012900,36061012900,9.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013000,NY,36061013000,36061013000,0.41,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013100,NY,36061013100,36061013100,3.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013200,NY,36061013200,36061013200,1.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013300,NY,36061013300,36061013300,5.77,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013400,NY,36061013400,36061013400,1.25,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013500,NY,36061013500,36061013500,15.32,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013600,NY,36061013600,36061013600,1.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013700,NY,36061013700,36061013700,1.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013800,NY,36061013800,36061013800,1.48,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013900,NY,36061013900,36061013900,5.03,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014000,NY,36061014000,36061014000,0.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014200,NY,36061014200,36061014200,0.6,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014300,NY,36061014300,36061014300,100,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014401,NY,36061014401,36061014401,0.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014402,NY,36061014402,36061014402,2.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014500,NY,36061014500,36061014500,4.01,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014601,NY,36061014601,36061014601,2.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014602,NY,36061014602,36061014602,1.86,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014700,NY,36061014700,36061014700,9.01,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014801,NY,36061014801,36061014801,0.31,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014802,NY,36061014802,36061014802,0.92,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014900,NY,36061014900,36061014900,1.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015001,NY,36061015001,36061015001,0.62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015002,NY,36061015002,36061015002,0.05,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015100,NY,36061015100,36061015100,27.1,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015200,NY,36061015200,36061015200,13.06,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015300,NY,36061015300,36061015300,2.62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015400,NY,36061015400,36061015400,6.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015500,NY,36061015500,36061015500,2.24,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015601,NY,36061015601,36061015601,6.21,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015602,NY,36061015602,36061015602,39.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015700,NY,36061015700,36061015700,3.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015801,NY,36061015801,36061015801,1.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015802,NY,36061015802,36061015802,13.51,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015900,NY,36061015900,36061015900,2.04,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016001,NY,36061016001,36061016001,2.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016002,NY,36061016002,36061016002,4.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016100,NY,36061016100,36061016100,1.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016200,NY,36061016200,36061016200,52.33,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016300,NY,36061016300,36061016300,3.12,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016400,NY,36061016400,36061016400,32.94,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016500,NY,36061016500,36061016500,3.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016600,NY,36061016600,36061016600,22.21,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016700,NY,36061016700,36061016700,1.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016800,NY,36061016800,36061016800,30.62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016900,NY,36061016900,36061016900,4.65,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017000,NY,36061017000,36061017000,31.32,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017100,NY,36061017100,36061017100,5.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017201,NY,36061017201,36061017201,21.79,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017202,NY,36061017202,36061017202,20.81,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017300,NY,36061017300,36061017300,8.19,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017401,NY,36061017401,36061017401,46.86,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017402,NY,36061017402,36061017402,61.38,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017500,NY,36061017500,36061017500,4.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017700,NY,36061017700,36061017700,20.08,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017800,NY,36061017800,36061017800,27.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017900,NY,36061017900,36061017900,8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018000,NY,36061018000,36061018000,31.92,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018100,NY,36061018100,36061018100,19.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018200,NY,36061018200,36061018200,34.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018300,NY,36061018300,36061018300,8.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018400,NY,36061018400,36061018400,50.2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018500,NY,36061018500,36061018500,26.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018600,NY,36061018600,36061018600,70.24,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018700,NY,36061018700,36061018700,10.09,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018800,NY,36061018800,36061018800,20.48,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018900,NY,36061018900,36061018900,34.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019000,NY,36061019000,36061019000,83.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019100,NY,36061019100,36061019100,12.99,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019200,NY,36061019200,36061019200,49.12,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019300,NY,36061019300,36061019300,26.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019400,NY,36061019400,36061019400,44.41,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019500,NY,36061019500,36061019500,6.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019600,NY,36061019600,36061019600,58.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019701,NY,36061019701,36061019701,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019702,NY,36061019702,36061019702,54.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019800,NY,36061019800,36061019800,77.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019900,NY,36061019900,36061019900,7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020000,NY,36061020000,36061020000,77.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020101,NY,36061020101,36061020101,13.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020102,NY,36061020102,36061020102,73.97,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020200,NY,36061020200,36061020200,20.76,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020300,NY,36061020300,36061020300,9.21,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020400,NY,36061020400,36061020400,80.08,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020500,NY,36061020500,36061020500,7.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020600,NY,36061020600,36061020600,85.78,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020701,NY,36061020701,36061020701,7.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020702,NY,36061020702,36061020702,78.99,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020800,NY,36061020800,36061020800,88.68,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020901,NY,36061020901,36061020901,61.32,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020902,NY,36061020902,36061020902,79.31,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021000,NY,36061021000,36061021000,83.57,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021100,NY,36061021100,36061021100,28.82,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021200,NY,36061021200,36061021200,95.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021301,NY,36061021301,36061021301,68.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021302,NY,36061021302,36061021302,95.9,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021400,NY,36061021400,36061021400,96.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021600,NY,36061021600,36061021600,75.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021701,NY,36061021701,36061021701,42.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021702,NY,36061021702,36061021702,91.78,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021800,NY,36061021800,36061021800,79.41,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021900,NY,36061021900,36061021900,44.08,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022000,NY,36061022000,36061022000,81.61,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022101,NY,36061022101,36061022101,76.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022102,NY,36061022102,36061022102,85.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022200,NY,36061022200,36061022200,81.75,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022301,NY,36061022301,36061022301,7.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022302,NY,36061022302,36061022302,36.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022400,NY,36061022400,36061022400,78.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022500,NY,36061022500,36061022500,24.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022600,NY,36061022600,36061022600,87.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022701,NY,36061022701,36061022701,70.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022702,NY,36061022702,36061022702,62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022800,NY,36061022800,36061022800,88.09,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022900,NY,36061022900,36061022900,31.95,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023000,NY,36061023000,36061023000,83.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023101,NY,36061023101,36061023101,68.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023102,NY,36061023102,36061023102,72.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023200,NY,36061023200,36061023200,79.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023300,NY,36061023300,36061023300,45.68,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023400,NY,36061023400,36061023400,86.66,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023501,NY,36061023501,36061023501,64.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023502,NY,36061023502,36061023502,76.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023600,NY,36061023600,36061023600,91.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023700,NY,36061023700,36061023700,42.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023800,NY,36061023800,36061023800,28.49,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023900,NY,36061023900,36061023900,53.22,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024000,NY,36061024000,36061024000,67.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024100,NY,36061024100,36061024100,38.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024301,NY,36061024301,36061024301,49.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024302,NY,36061024302,36061024302,68.86,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024500,NY,36061024500,36061024500,16.35,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024700,NY,36061024700,36061024700,17.86,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024900,NY,36061024900,36061024900,24.38,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061025100,NY,36061025100,36061025100,17.44,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061025300,NY,36061025300,36061025300,9.68,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061025500,NY,36061025500,36061025500,8.59,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061026100,NY,36061026100,36061026100,11.81,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061026300,NY,36061026300,36061026300,8.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061026500,NY,36061026500,36061026500,7.47,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061026700,NY,36061026700,36061026700,3.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061026900,NY,36061026900,36061026900,6.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061027100,NY,36061027100,36061027100,5.34,2000,2000,Census,"New York (City, 2020)"
