Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,"Employment in Management, Business, Science, and Arts Occupations",Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,cocc_manbussciart,TimeFrame,GeoVintage,Source,Location
Census Tract,36047112600,NY,36047112600,36047112600,468,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047112800,NY,36047112800,36047112800,474,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047113000,NY,36047113000,36047113000,429,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047113200,NY,36047113200,36047113200,327,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047113400,NY,36047113400,36047113400,156,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047114201,NY,36047114201,36047114201,134,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047114202,NY,36047114202,36047114202,353,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047114400,NY,36047114400,36047114400,214,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047114600,NY,36047114600,36047114600,315,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047115000,NY,36047115000,36047115000,342,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047115200,NY,36047115200,36047115200,521,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047115600,NY,36047115600,36047115600,250,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047115800,NY,36047115800,36047115800,179,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047116000,NY,36047116000,36047116000,387,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047116200,NY,36047116200,36047116200,263,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047116400,NY,36047116400,36047116400,566,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047116600,NY,36047116600,36047116600,342,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047116800,NY,36047116800,36047116800,287,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047117000,NY,36047117000,36047117000,227,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047117201,NY,36047117201,36047117201,324,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047117202,NY,36047117202,36047117202,800,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047117400,NY,36047117400,36047117400,238,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047117601,NY,36047117601,36047117601,367,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047117602,NY,36047117602,36047117602,349,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047117800,NY,36047117800,36047117800,130,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047118000,NY,36047118000,36047118000,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047118201,NY,36047118201,36047118201,485,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047118202,NY,36047118202,36047118202,324,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047118400,NY,36047118400,36047118400,377,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047118600,NY,36047118600,36047118600,327,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047118800,NY,36047118800,36047118800,340,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047119000,NY,36047119000,36047119000,257,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047119200,NY,36047119200,36047119200,205,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047119400,NY,36047119400,36047119400,504,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047119600,NY,36047119600,36047119600,478,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047119800,NY,36047119800,36047119800,429,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047120000,NY,36047120000,36047120000,251,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047120200,NY,36047120200,36047120200,267,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047120801,NY,36047120801,36047120801,676,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047120802,NY,36047120802,36047120802,399,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047120803,NY,36047120803,36047120803,563,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047121000,NY,36047121000,36047121000,183,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047121400,NY,36047121400,36047121400,179,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047122000,NY,36047122000,36047122000,595,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047123700,NY,36047123700,36047123700,681,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047150200,NY,36047150200,36047150200,934,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047152200,NY,36047152200,36047152200,1389,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36047990100,NY,36047990100,36047990100,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061000100,NY,36061000100,36061000100,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061000201,NY,36061000201,36061000201,201,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061000202,NY,36061000202,36061000202,1196,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061000500,NY,36061000500,36061000500,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061000600,NY,36061000600,36061000600,1351,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061000700,NY,36061000700,36061000700,5324,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061000800,NY,36061000800,36061000800,1332,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061000900,NY,36061000900,36061000900,1030,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001001,NY,36061001001,36061001001,560,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001002,NY,36061001002,36061001002,359,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001200,NY,36061001200,36061001200,1075,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001300,NY,36061001300,36061001300,2816,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001401,NY,36061001401,36061001401,1173,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001402,NY,36061001402,36061001402,781,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001501,NY,36061001501,36061001501,2251,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001502,NY,36061001502,36061001502,4809,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001600,NY,36061001600,36061001600,1939,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061001800,NY,36061001800,36061001800,2053,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002000,NY,36061002000,36061002000,297,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002100,NY,36061002100,36061002100,2766,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002201,NY,36061002201,36061002201,798,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002202,NY,36061002202,36061002202,1226,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002400,NY,36061002400,36061002400,165,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002500,NY,36061002500,36061002500,373,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002601,NY,36061002601,36061002601,899,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002602,NY,36061002602,36061002602,1517,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002700,NY,36061002700,36061002700,335,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002800,NY,36061002800,36061002800,1833,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002901,NY,36061002901,36061002901,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061002902,NY,36061002902,36061002902,774,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003001,NY,36061003001,36061003001,1556,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003002,NY,36061003002,36061003002,1259,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003100,NY,36061003100,36061003100,875,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003200,NY,36061003200,36061003200,3234,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003300,NY,36061003300,36061003300,2264,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003400,NY,36061003400,36061003400,3418,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003601,NY,36061003601,36061003601,748,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003602,NY,36061003602,36061003602,1335,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003700,NY,36061003700,36061003700,1740,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003800,NY,36061003800,36061003800,3995,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061003900,NY,36061003900,36061003900,2437,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004001,NY,36061004001,36061004001,1794,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004002,NY,36061004002,36061004002,2787,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004100,NY,36061004100,36061004100,2490,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004200,NY,36061004200,36061004200,1347,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004300,NY,36061004300,36061004300,1670,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004400,NY,36061004400,36061004400,7104,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004500,NY,36061004500,36061004500,377,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004700,NY,36061004700,36061004700,1507,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004800,NY,36061004800,36061004800,2876,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061004900,NY,36061004900,36061004900,2299,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005000,NY,36061005000,36061005000,2774,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005200,NY,36061005200,36061005200,1185,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005400,NY,36061005400,36061005400,2573,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005501,NY,36061005501,36061005501,2178,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005502,NY,36061005502,36061005502,843,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005600,NY,36061005600,36061005600,1522,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005700,NY,36061005700,36061005700,1304,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005800,NY,36061005800,36061005800,1990,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061005900,NY,36061005900,36061005900,1762,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006000,NY,36061006000,36061006000,2223,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006100,NY,36061006100,36061006100,2062,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006200,NY,36061006200,36061006200,1407,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006300,NY,36061006300,36061006300,3087,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006400,NY,36061006400,36061006400,3786,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006500,NY,36061006500,36061006500,2722,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006600,NY,36061006600,36061006600,4224,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006700,NY,36061006700,36061006700,2840,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006800,NY,36061006800,36061006800,3980,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061006900,NY,36061006900,36061006900,1082,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007001,NY,36061007001,36061007001,1488,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007002,NY,36061007002,36061007002,2157,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007100,NY,36061007100,36061007100,2881,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007200,NY,36061007200,36061007200,4801,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007300,NY,36061007300,36061007300,2845,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007400,NY,36061007400,36061007400,2571,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007500,NY,36061007500,36061007500,1611,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007600,NY,36061007600,36061007600,1086,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007700,NY,36061007700,36061007700,2855,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007800,NY,36061007800,36061007800,5148,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061007900,NY,36061007900,36061007900,1741,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008000,NY,36061008000,36061008000,2821,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008100,NY,36061008100,36061008100,4013,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008200,NY,36061008200,36061008200,1779,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008300,NY,36061008300,36061008300,1294,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008400,NY,36061008400,36061008400,748,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008601,NY,36061008601,36061008601,1595,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008602,NY,36061008602,36061008602,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008603,NY,36061008603,36061008603,2707,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008700,NY,36061008700,36061008700,3414,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008800,NY,36061008800,36061008800,4528,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061008900,NY,36061008900,36061008900,2455,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009000,NY,36061009000,36061009000,4335,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009100,NY,36061009100,36061009100,3334,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009200,NY,36061009200,36061009200,791,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009300,NY,36061009300,36061009300,3582,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009400,NY,36061009400,36061009400,21,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009500,NY,36061009500,36061009500,1198,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009600,NY,36061009600,36061009600,132,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009700,NY,36061009700,36061009700,1581,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009800,NY,36061009800,36061009800,3173,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009901,NY,36061009901,36061009901,1078,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009902,NY,36061009902,36061009902,1509,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061009903,NY,36061009903,36061009903,307,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010000,NY,36061010000,36061010000,984,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010100,NY,36061010100,36061010100,900,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010200,NY,36061010200,36061010200,116,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010300,NY,36061010300,36061010300,1331,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010400,NY,36061010400,36061010400,517,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010601,NY,36061010601,36061010601,3095,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010602,NY,36061010602,36061010602,2372,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010801,NY,36061010801,36061010801,1231,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010802,NY,36061010802,36061010802,1981,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010803,NY,36061010803,36061010803,612,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061010900,NY,36061010900,36061010900,109,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011000,NY,36061011000,36061011000,3502,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011100,NY,36061011100,36061011100,2270,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011201,NY,36061011201,36061011201,408,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011202,NY,36061011202,36061011202,237,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011203,NY,36061011203,36061011203,509,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011300,NY,36061011300,36061011300,38,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011401,NY,36061011401,36061011401,497,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011402,NY,36061011402,36061011402,1113,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011500,NY,36061011500,36061011500,1466,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011600,NY,36061011600,36061011600,1866,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011700,NY,36061011700,36061011700,2597,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011800,NY,36061011800,36061011800,4062,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061011900,NY,36061011900,36061011900,112,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012000,NY,36061012000,36061012000,1187,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012101,NY,36061012101,36061012101,1103,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012102,NY,36061012102,36061012102,1618,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012200,NY,36061012200,36061012200,1054,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012400,NY,36061012400,36061012400,4693,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012500,NY,36061012500,36061012500,1260,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012601,NY,36061012601,36061012601,3124,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012602,NY,36061012602,36061012602,2254,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012700,NY,36061012700,36061012700,4107,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012800,NY,36061012800,36061012800,1740,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012901,NY,36061012901,36061012901,3115,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061012902,NY,36061012902,36061012902,1076,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013000,NY,36061013000,36061013000,1049,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013100,NY,36061013100,36061013100,1347,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013201,NY,36061013201,36061013201,607,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013202,NY,36061013202,36061013202,1589,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013203,NY,36061013203,36061013203,2542,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013300,NY,36061013300,36061013300,3206,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013400,NY,36061013400,36061013400,4881,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013501,NY,36061013501,36061013501,1690,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013502,NY,36061013502,36061013502,1849,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013601,NY,36061013601,36061013601,508,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013602,NY,36061013602,36061013602,3302,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013603,NY,36061013603,36061013603,1934,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013604,NY,36061013604,36061013604,2349,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013700,NY,36061013700,36061013700,3170,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013800,NY,36061013800,36061013800,5765,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061013900,NY,36061013900,36061013900,4910,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014000,NY,36061014000,36061014000,2871,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014200,NY,36061014200,36061014200,2188,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014300,NY,36061014300,36061014300,0,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014401,NY,36061014401,36061014401,2228,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014402,NY,36061014402,36061014402,3097,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014500,NY,36061014500,36061014500,2514,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014601,NY,36061014601,36061014601,2408,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014602,NY,36061014602,36061014602,3572,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014700,NY,36061014700,36061014700,1749,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014801,NY,36061014801,36061014801,994,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014802,NY,36061014802,36061014802,2534,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061014900,NY,36061014900,36061014900,1746,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015001,NY,36061015001,36061015001,827,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015002,NY,36061015002,36061015002,1738,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015101,NY,36061015101,36061015101,457,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015102,NY,36061015102,36061015102,2155,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015200,NY,36061015200,36061015200,2966,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015301,NY,36061015301,36061015301,1365,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015302,NY,36061015302,36061015302,2131,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015401,NY,36061015401,36061015401,2956,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015402,NY,36061015402,36061015402,1494,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015403,NY,36061015403,36061015403,1477,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015501,NY,36061015501,36061015501,2626,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015502,NY,36061015502,36061015502,2012,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015601,NY,36061015601,36061015601,2717,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015602,NY,36061015602,36061015602,749,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015700,NY,36061015700,36061015700,4820,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015801,NY,36061015801,36061015801,2342,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015802,NY,36061015802,36061015802,1732,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061015900,NY,36061015900,36061015900,4324,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016001,NY,36061016001,36061016001,1311,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016002,NY,36061016002,36061016002,1265,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016100,NY,36061016100,36061016100,2935,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016200,NY,36061016200,36061016200,1332,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016300,NY,36061016300,36061016300,3402,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016400,NY,36061016400,36061016400,1223,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016500,NY,36061016500,36061016500,3225,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016600,NY,36061016600,36061016600,1163,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016700,NY,36061016700,36061016700,3230,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016800,NY,36061016800,36061016800,581,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061016900,NY,36061016900,36061016900,3596,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017000,NY,36061017000,36061017000,1221,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017100,NY,36061017100,36061017100,4449,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017200,NY,36061017200,36061017200,912,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017300,NY,36061017300,36061017300,3355,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017401,NY,36061017401,36061017401,833,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017402,NY,36061017402,36061017402,889,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017500,NY,36061017500,36061017500,4666,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017700,NY,36061017700,36061017700,3869,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017800,NY,36061017800,36061017800,1004,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061017900,NY,36061017900,36061017900,4242,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018000,NY,36061018000,36061018000,1004,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018100,NY,36061018100,36061018100,3047,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018200,NY,36061018200,36061018200,835,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018300,NY,36061018300,36061018300,4050,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018400,NY,36061018400,36061018400,892,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018500,NY,36061018500,36061018500,2687,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018600,NY,36061018600,36061018600,525,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018700,NY,36061018700,36061018700,2691,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018800,NY,36061018800,36061018800,1283,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061018900,NY,36061018900,36061018900,1458,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019000,NY,36061019000,36061019000,1128,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019100,NY,36061019100,36061019100,4387,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019200,NY,36061019200,36061019200,205,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019300,NY,36061019300,36061019300,3742,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019400,NY,36061019400,36061019400,1076,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019500,NY,36061019500,36061019500,2948,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019600,NY,36061019600,36061019600,367,2017-2021,2020,Census,"New York (City, 2020)"
Census Tract,36061019701,NY,36061019701,36061019701,265,2017-2021,2020,Census,"New York (City, 2020)"
