Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,"Employment in Management, Business, Science, and Arts Occupations",Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,cocc_manbussciart,TimeFrame,GeoVintage,Source,Location
Census Tract,36047016500,NY,36047016500,36047016500,2582,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047016600,NY,36047016600,36047016600,459,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047016700,NY,36047016700,36047016700,2178,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047016800,NY,36047016800,36047016800,395,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047016900,NY,36047016900,36047016900,1484,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017000,NY,36047017000,36047017000,479,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017100,NY,36047017100,36047017100,1471,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017200,NY,36047017200,36047017200,393,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017400,NY,36047017400,36047017400,164,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017500,NY,36047017500,36047017500,0,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017600,NY,36047017600,36047017600,327,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017700,NY,36047017700,36047017700,0,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017800,NY,36047017800,36047017800,283,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047017900,NY,36047017900,36047017900,1023,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018000,NY,36047018000,36047018000,177,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018100,NY,36047018100,36047018100,2075,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018200,NY,36047018200,36047018200,274,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018300,NY,36047018300,36047018300,1271,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018400,NY,36047018400,36047018400,259,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018501,NY,36047018501,36047018501,214,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018600,NY,36047018600,36047018600,454,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018700,NY,36047018700,36047018700,592,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047018800,NY,36047018800,36047018800,534,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019000,NY,36047019000,36047019000,486,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019100,NY,36047019100,36047019100,424,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019200,NY,36047019200,36047019200,207,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019300,NY,36047019300,36047019300,1261,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019400,NY,36047019400,36047019400,253,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019500,NY,36047019500,36047019500,1401,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019600,NY,36047019600,36047019600,386,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019700,NY,36047019700,36047019700,1249,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019800,NY,36047019800,36047019800,247,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047019900,NY,36047019900,36047019900,1135,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020000,NY,36047020000,36047020000,218,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020100,NY,36047020100,36047020100,1325,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020200,NY,36047020200,36047020200,359,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020300,NY,36047020300,36047020300,590,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020400,NY,36047020400,36047020400,259,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020500,NY,36047020500,36047020500,1147,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020600,NY,36047020600,36047020600,391,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020700,NY,36047020700,36047020700,2248,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047020800,NY,36047020800,36047020800,257,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021000,NY,36047021000,36047021000,471,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021100,NY,36047021100,36047021100,199,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021200,NY,36047021200,36047021200,498,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021300,NY,36047021300,36047021300,803,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021400,NY,36047021400,36047021400,175,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021500,NY,36047021500,36047021500,1923,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021600,NY,36047021600,36047021600,384,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021700,NY,36047021700,36047021700,648,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021800,NY,36047021800,36047021800,543,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047021900,NY,36047021900,36047021900,618,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047022000,NY,36047022000,36047022000,376,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047022100,NY,36047022100,36047022100,905,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047022200,NY,36047022200,36047022200,415,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047022400,NY,36047022400,36047022400,476,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047022600,NY,36047022600,36047022600,221,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047022700,NY,36047022700,36047022700,756,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047022800,NY,36047022800,36047022800,348,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047022900,NY,36047022900,36047022900,775,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047023000,NY,36047023000,36047023000,491,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047023100,NY,36047023100,36047023100,1022,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047023200,NY,36047023200,36047023200,673,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047023300,NY,36047023300,36047023300,664,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047023400,NY,36047023400,36047023400,639,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047023500,NY,36047023500,36047023500,645,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047023600,NY,36047023600,36047023600,665,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047023800,NY,36047023800,36047023800,569,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024000,NY,36047024000,36047024000,604,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024100,NY,36047024100,36047024100,462,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024200,NY,36047024200,36047024200,364,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024300,NY,36047024300,36047024300,735,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024400,NY,36047024400,36047024400,296,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024500,NY,36047024500,36047024500,709,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024600,NY,36047024600,36047024600,197,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024700,NY,36047024700,36047024700,276,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024800,NY,36047024800,36047024800,284,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047024900,NY,36047024900,36047024900,784,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025000,NY,36047025000,36047025000,229,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025100,NY,36047025100,36047025100,280,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025200,NY,36047025200,36047025200,498,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025300,NY,36047025300,36047025300,448,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025400,NY,36047025400,36047025400,427,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025500,NY,36047025500,36047025500,223,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025600,NY,36047025600,36047025600,399,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025700,NY,36047025700,36047025700,257,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025800,NY,36047025800,36047025800,398,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025901,NY,36047025901,36047025901,146,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047025902,NY,36047025902,36047025902,140,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026000,NY,36047026000,36047026000,292,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026100,NY,36047026100,36047026100,536,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026200,NY,36047026200,36047026200,156,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026300,NY,36047026300,36047026300,198,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026400,NY,36047026400,36047026400,444,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026500,NY,36047026500,36047026500,581,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026600,NY,36047026600,36047026600,430,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026700,NY,36047026700,36047026700,797,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026800,NY,36047026800,36047026800,412,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047026900,NY,36047026900,36047026900,474,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027000,NY,36047027000,36047027000,312,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027100,NY,36047027100,36047027100,309,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027200,NY,36047027200,36047027200,313,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027300,NY,36047027300,36047027300,367,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027400,NY,36047027400,36047027400,210,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027500,NY,36047027500,36047027500,569,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027600,NY,36047027600,36047027600,239,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027700,NY,36047027700,36047027700,340,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027800,NY,36047027800,36047027800,200,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047027900,NY,36047027900,36047027900,470,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028000,NY,36047028000,36047028000,201,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028100,NY,36047028100,36047028100,308,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028200,NY,36047028200,36047028200,333,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028300,NY,36047028300,36047028300,196,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028400,NY,36047028400,36047028400,347,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028501,NY,36047028501,36047028501,86,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028502,NY,36047028502,36047028502,103,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028600,NY,36047028600,36047028600,958,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028700,NY,36047028700,36047028700,251,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028800,NY,36047028800,36047028800,393,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047028900,NY,36047028900,36047028900,421,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029000,NY,36047029000,36047029000,390,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029100,NY,36047029100,36047029100,357,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029200,NY,36047029200,36047029200,142,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029300,NY,36047029300,36047029300,280,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029400,NY,36047029400,36047029400,187,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029500,NY,36047029500,36047029500,802,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029600,NY,36047029600,36047029600,617,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029700,NY,36047029700,36047029700,967,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029800,NY,36047029800,36047029800,490,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047029900,NY,36047029900,36047029900,247,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030000,NY,36047030000,36047030000,216,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030100,NY,36047030100,36047030100,170,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030200,NY,36047030200,36047030200,503,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030300,NY,36047030300,36047030300,245,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030400,NY,36047030400,36047030400,460,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030500,NY,36047030500,36047030500,1547,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030600,NY,36047030600,36047030600,131,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030700,NY,36047030700,36047030700,267,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030800,NY,36047030800,36047030800,280,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047030900,NY,36047030900,36047030900,161,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047031100,NY,36047031100,36047031100,426,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047031300,NY,36047031300,36047031300,414,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047031400,NY,36047031400,36047031400,734,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047031500,NY,36047031500,36047031500,826,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047031701,NY,36047031701,36047031701,400,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047031702,NY,36047031702,36047031702,588,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047031900,NY,36047031900,36047031900,388,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047032100,NY,36047032100,36047032100,507,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047032300,NY,36047032300,36047032300,530,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047032500,NY,36047032500,36047032500,595,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047032600,NY,36047032600,36047032600,297,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047032700,NY,36047032700,36047032700,598,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047032800,NY,36047032800,36047032800,274,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047032900,NY,36047032900,36047032900,541,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047033000,NY,36047033000,36047033000,223,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047033100,NY,36047033100,36047033100,605,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047033300,NY,36047033300,36047033300,906,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047033500,NY,36047033500,36047033500,489,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047033600,NY,36047033600,36047033600,785,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047033700,NY,36047033700,36047033700,571,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047033900,NY,36047033900,36047033900,554,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047034000,NY,36047034000,36047034000,61,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047034100,NY,36047034100,36047034100,383,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047034200,NY,36047034200,36047034200,300,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047034300,NY,36047034300,36047034300,483,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047034500,NY,36047034500,36047034500,260,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047034700,NY,36047034700,36047034700,202,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047034800,NY,36047034800,36047034800,166,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047034900,NY,36047034900,36047034900,450,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035000,NY,36047035000,36047035000,315,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035100,NY,36047035100,36047035100,342,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035200,NY,36047035200,36047035200,8,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035300,NY,36047035300,36047035300,600,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035400,NY,36047035400,36047035400,794,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035500,NY,36047035500,36047035500,434,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035601,NY,36047035601,36047035601,622,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035602,NY,36047035602,36047035602,839,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035700,NY,36047035700,36047035700,177,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047035900,NY,36047035900,36047035900,379,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036001,NY,36047036001,36047036001,510,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036002,NY,36047036002,36047036002,243,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036100,NY,36047036100,36047036100,109,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036200,NY,36047036200,36047036200,262,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036300,NY,36047036300,36047036300,388,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036400,NY,36047036400,36047036400,189,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036501,NY,36047036501,36047036501,304,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036502,NY,36047036502,36047036502,152,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036600,NY,36047036600,36047036600,481,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036700,NY,36047036700,36047036700,115,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047036900,NY,36047036900,36047036900,295,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047037000,NY,36047037000,36047037000,944,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047037100,NY,36047037100,36047037100,602,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047037300,NY,36047037300,36047037300,304,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047037401,NY,36047037401,36047037401,855,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047037402,NY,36047037402,36047037402,396,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047037500,NY,36047037500,36047037500,264,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047037700,NY,36047037700,36047037700,722,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047037900,NY,36047037900,36047037900,519,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047038100,NY,36047038100,36047038100,320,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047038200,NY,36047038200,36047038200,274,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047038300,NY,36047038300,36047038300,567,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047038500,NY,36047038500,36047038500,301,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047038600,NY,36047038600,36047038600,312,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047038700,NY,36047038700,36047038700,332,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047038800,NY,36047038800,36047038800,355,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047038900,NY,36047038900,36047038900,264,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039000,NY,36047039000,36047039000,256,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039100,NY,36047039100,36047039100,249,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039200,NY,36047039200,36047039200,364,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039300,NY,36047039300,36047039300,523,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039400,NY,36047039400,36047039400,326,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039500,NY,36047039500,36047039500,241,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039600,NY,36047039600,36047039600,299,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039700,NY,36047039700,36047039700,337,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039800,NY,36047039800,36047039800,224,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047039900,NY,36047039900,36047039900,457,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040000,NY,36047040000,36047040000,316,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040100,NY,36047040100,36047040100,244,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040200,NY,36047040200,36047040200,252,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040300,NY,36047040300,36047040300,308,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040400,NY,36047040400,36047040400,332,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040500,NY,36047040500,36047040500,256,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040600,NY,36047040600,36047040600,250,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040700,NY,36047040700,36047040700,0,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040800,NY,36047040800,36047040800,258,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047040900,NY,36047040900,36047040900,270,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041000,NY,36047041000,36047041000,191,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041100,NY,36047041100,36047041100,107,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041200,NY,36047041200,36047041200,356,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041300,NY,36047041300,36047041300,271,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041401,NY,36047041401,36047041401,168,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041402,NY,36047041402,36047041402,294,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041500,NY,36047041500,36047041500,271,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041600,NY,36047041600,36047041600,227,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041700,NY,36047041700,36047041700,240,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041800,NY,36047041800,36047041800,244,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047041900,NY,36047041900,36047041900,150,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042000,NY,36047042000,36047042000,308,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042100,NY,36047042100,36047042100,340,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042200,NY,36047042200,36047042200,521,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042300,NY,36047042300,36047042300,380,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042400,NY,36047042400,36047042400,447,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042500,NY,36047042500,36047042500,359,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042600,NY,36047042600,36047042600,460,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042700,NY,36047042700,36047042700,470,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042800,NY,36047042800,36047042800,532,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047042900,NY,36047042900,36047042900,252,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043000,NY,36047043000,36047043000,453,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043100,NY,36047043100,36047043100,349,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043200,NY,36047043200,36047043200,446,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043300,NY,36047043300,36047043300,162,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043400,NY,36047043400,36047043400,689,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043500,NY,36047043500,36047043500,316,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043600,NY,36047043600,36047043600,412,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043700,NY,36047043700,36047043700,485,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043800,NY,36047043800,36047043800,244,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047043900,NY,36047043900,36047043900,347,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044000,NY,36047044000,36047044000,356,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044100,NY,36047044100,36047044100,546,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044200,NY,36047044200,36047044200,335,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044300,NY,36047044300,36047044300,303,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044400,NY,36047044400,36047044400,364,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044500,NY,36047044500,36047044500,500,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044600,NY,36047044600,36047044600,405,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044700,NY,36047044700,36047044700,432,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044800,NY,36047044800,36047044800,318,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047044900,NY,36047044900,36047044900,266,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047045000,NY,36047045000,36047045000,77,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047045200,NY,36047045200,36047045200,459,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047045300,NY,36047045300,36047045300,431,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047045400,NY,36047045400,36047045400,330,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047045600,NY,36047045600,36047045600,370,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047045800,NY,36047045800,36047045800,211,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047046000,NY,36047046000,36047046000,627,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047046201,NY,36047046201,36047046201,473,2007-2011,2010,Census,"New York (City, 2020)"
Census Tract,36047046202,NY,36047046202,36047046202,299,2007-2011,2010,Census,"New York (City, 2020)"
